Title,Summary,Published,Link,Authors
"Two-echelon Electric Vehicle Routing Problem in Parcel Delivery: A
  Literature Review","Multi-echelon parcel delivery systems using electric vehicles (EVs) are
crucial for managing urban logistics complexity and promoting sustainability.
In multi-echelon systems, particularly within two-stage systems, larger
vehicles transport parcels from a central depot to satellite hubs, where
smaller EVs pick up the parcels and carry out last-mile deliveries. This system
could increase efficiency, reduce emissions, and improve service reliability.
The two-echelon electric vehicle routing problem (2E-EVRP), an extension of the
traditional two-echelon vehicle routing problem (2E-VRP), addresses EV-specific
challenges such as battery constraints and recharging stations to tackle
environmental impacts, urban congestion, and e-commerce demands. While
effectively reducing costs, energy use, and emissions, the 2E-EVRP faces
modeling challenges due to multi-echelon structures, EV limitations, and
recharging station selection. This paper systematically reviews 2E-EVRP
literature, analyzing key studies. It proposes a classification scheme to
categorize the papers based on the problem variants, objectives, constraints,
and solution methods. It identifies gaps such as delivery tardiness,
environmental trade-offs, multi-objective optimization, multiple depots, split
deliveries, and time-dependent travel conditions. Future research directions
include aligning models with urban policies, integrating parcel lockers,
enabling same-day delivery, and incorporating advanced technologies like
autonomous vehicles. Methodological advancements suggest using machine
learning, reinforcement learning, and simulation-based approaches to enhance
dynamic routing and real-time decision-making. These directions aim to expand
the 2E-EVRP applicability, addressing theoretical and practical challenges in
sustainable urban logistics for future works.",2024-12-27T01:05:59Z,http://arxiv.org/abs/2412.19395v1,"Nima Moradi, Niloufar Mirzavand Boroujeni, Navid Aftabi, Amin Aslani"
"An In-Depth Analysis of Adversarial Discriminative Domain Adaptation for
  Digit Classification","Domain adaptation is an active area of research driven by the growing demand
for robust machine learning models that perform well on real-world data.
Adversarial learning for deep neural networks (DNNs) has emerged as a promising
approach to improving generalization ability, particularly for image
classification. In this paper, we implement a specific adversarial learning
technique known as Adversarial Discriminative Domain Adaptation (ADDA) and
replicate digit classification experiments from the original ADDA paper. We
extend their findings by examining a broader range of domain shifts and provide
a detailed analysis of in-domain classification accuracy post-ADDA. Our results
demonstrate that ADDA significantly improves accuracy across certain domain
shifts with minimal impact on in-domain performance. Furthermore, we provide
qualitative analysis and propose potential explanations for ADDA's limitations
in less successful domain shifts. Code is at
https://github.com/eugenechoi2004/COS429_FINAL .",2024-12-27T00:36:40Z,http://arxiv.org/abs/2412.19391v1,"Eugene Choi, Julian Rodriguez, Edmund Young"
"A reduced-order framework for temperature estimation in food freezing
  from optimally located sensors, including turbulent conjugate flow scenarios","This article proposes a framework for estimating temperature fields in
food-freezing applications that significantly reduces computational load while
ensuring accurate temperature monitoring, representing a promising
technological tool for optimizing and controlling food engineering processes.
The strategy is based on (i) a mathematical model of a convection-dominated
problem coupling thermal convection and turbulence and (ii) a least-squares
approach for solving the inverse data assimilation problem, regularized by
projecting the governing dynamics onto a reduced-order model (ROM). The
unsteady freezing process considers an idealized salmon slice in a freezer
cabinet, modeled with temperature-dependent thermophysical properties. The
forward problem is approximated using a third-order WENO finite volume solver,
including an optimized second-order backward scheme for time discretization. We
employ our data assimilation framework to reconstruct the temperature field
from a limited number of sensor data and to estimate temperature distributions
within frozen food. Sensor placement is optimized using a new greedy algorithm,
relying on maximizing the observability of the reduced-order dynamics for a
fixed set of sensors. The proposed approach allows efficient extrapolation from
external sensor measurements to the internal temperature of the food, which is
crucial for maintaining food quality.",2024-12-27T00:26:36Z,http://arxiv.org/abs/2412.19387v1,"Felipe Galarce, Diego Rivera, Douglas Pacheco, Alfonso Caiazzo, Ernesto Castillo"
Resolvent-based estimation and control of a laminar airfoil wake,"We develop an optimal resolvent-based estimator and controller to predict and
attenuate unsteady vortex shedding fluctuations in the laminar wake of a NACA
0012 airfoil at an angle of attack of 6.5 degrees, chord-based Reynolds number
of 5000, and Mach number of 0.3. The resolvent-based estimation and control
framework offers several advantages over standard methods. Under equivalent
assumptions, the resolvent-based estimator and controller reproduce the Kalman
filter and LQG controller, respectively, but at substantially lower
computational cost using either an operator-based or data-driven
implementation. Unlike these methods, the resolvent-based approach can
naturally accommodate forcing terms (nonlinear terms from Navier-Stokes) with
colored-in-time statistics, significantly improving estimation accuracy and
control efficacy. Causality is optimally enforced using a Wiener-Hopf
formalism. We integrate these tools into a high-performance-computing-ready
compressible flow solver and demonstrate their effectiveness for estimating and
controlling velocity fluctuations in the wake of the airfoil immersed in clean
and noisy freestreams, the latter of which prevents the flow from falling into
a periodic limit cycle. Using four shear-stress sensors on the surface of the
airfoil, the resolvent-based estimator predicts a series of downstream targets
with approximately 3% and 30% error for the clean and noisy freestream
conditions, respectively. For the latter case, using four actuators on the
airfoil surface, the resolvent-based controller reduces the turbulent kinetic
energy in the wake by 98%.",2024-12-27T00:12:23Z,http://arxiv.org/abs/2412.19386v1,"Junoh Jung, Rutvij Bhagwat, Aaron Towne"
"The Internet of Value: Integrating Blockchain and Lightning Network
  Micropayments for Knowledge Markets","Q&amp;A websites rely on user-generated responses, with incentives such as
reputation scores or monetary rewards often offered. While some users may find
it intrinsically rewarding to assist others, studies indicate that payment can
improve the quality and speed of answers. However, traditional payment
processors impose minimum thresholds that many Q&amp;A inquiries fall below. The
introduction of Bitcoin enabled direct digital value transfer, yet frequent
micropayments remain challenging. Recent advancements like the Lightning
Network now allow frictionless micropayments by reducing costs and minimising
reliance on intermediaries. This development fosters an ""Internet of Value,""
where transferring even small amounts of money is as simple as sharing data.
This study investigates integrating Lightning Network-based micropayment
strategies into Q&amp;A platforms, aiming to create a knowledge market free of
minimum payment barriers. A survey was conducted to address the gap below the
$2 payment level identified in prior research. Responses confirmed that
incentives for asking and answering weaken as payments decrease. Findings
reveal even minimal payments, such as {\pounds}0.01, significantly encourage
higher quality and effort in responses. The study recommends micropayment
incentives for service-oriented applications, particularly Q&amp;A platforms. By
leveraging the Lightning Network to remove barriers, a more open marketplace
can emerge, improving engagement and outcomes. Further research is needed to
confirm if users follow through on reported intentions when spending funds.",2024-12-26T23:57:54Z,http://arxiv.org/abs/2412.19384v1,"Ellis Solaiman, Jorge Robins"
On the Quantum K-theory of Quiver Varieties at Roots of Unity,"Let $\Psi(\mathbb{z},\mathbb{a},q)$ be the fundamental solution matrix of the
quantum difference equation in the equivariant quantum K-theory for Nakajima
variety $X$. In this work, we prove that the operator $$
\Psi(\mathbb{z},\mathbb{a},q)
\Psi\left(\mathbb{z}^p,\mathbb{a}^p,q^{p^2}\right)^{-1} $$ has no poles at the
primitive complex $p$-th roots of unity $\zeta_p$ in the curve counting
parameter $q$. As a byproduct, we show that the eigenvalues of the iterated
product of the operators ${\bf M}_{\mathcal{L}}$ from the quantum difference
equation on $X$ $$ {\bf M}_{\mathcal{L}} (\mathbb{z},\mathbb{a},q) {\bf
M}_{\mathcal{L}} (\mathbb{z} q^{\mathcal{L}},\mathbb{a},q) \cdots {\bf
M}_{\mathcal{L}} (\mathbb{z} q^{(p-1)\mathcal{L}},\mathbb{a},q) $$ evaluated at
$\zeta_p$ are described by the Bethe equations for $X$ in which all variables
are substituted by their $p$-th powers.
  Finally, upon a reduction of the quantum difference equation on $X$ to the
quantum differential equation over the field with finite characteristic, the
above iterated product transforms into a Grothendiek-Katz $p$-curvature of the
corresponding differential connection whereas ${\bf M}_{\mathcal{L}}
(\mathbb{z}^p,\mathbb{a}^p,q^p)$ becomes a certain Frobenius twist of that
connection. In this way, we are reproducing, in part, the statement of a
theorem by Etingof and Varchenko.",2024-12-26T23:52:58Z,http://arxiv.org/abs/2412.19383v1,"Peter Koroteev, Andrey Smirnov"
"Reconstruction of non-trivial magnetization textures from magnetic field
  images using neural networks","Spatial imaging of magnetic stray fields from magnetic materials is a useful
tool for identifying the underlying magnetic configurations of the material.
However, transforming the magnetic image into a magnetization image is an
ill-poised problem, which can result in artefacts that limit the inferences
that can be made on the material under investigation. In this work, we develop
a neural network fitting approach that approximates this transformation,
reducing these artefacts. Additionally, we demonstrate that this approach
allows the inclusion of additional models and bounds that are not possible with
traditional reconstruction methods. These advantages allow for the
reconstruction of non-trivial magnetization textures with varying magnetization
directions in thin-film magnets, which was not possible previously. We
demonstrate this new capability by performing magnetization reconstructions on
a variety of topological spin textures.",2024-12-26T23:50:02Z,http://arxiv.org/abs/2412.19381v1,"David A. Broadway, Mykhailo Flaks, Adrien E. E. Dubois, Patrick Maletinsky"
"Guidelines for Correlative Imaging and Analysis of Reactive Lithium
  Metal Battery Materials","To unlock the full potential of lithium metal batteries, a deep understanding
of lithium metal reactivity and its solid electrolyte interphase is essential.
Correlative imaging, combining focused ion beam and electron microscopy offers
a powerful approach for multi-scale characterization. However, the extreme
reactivity of lithium metal and its SEI presents challenges in investigating
deposition and stripping mechanisms. In this work, we systematically evaluated
the storage stability of lithium metal in glovebox before and after
electrochemical deposition. We then assessed different FIB ion sources for
their impact on lithium metal lamella preparation for transmission electron
microscopy. Furthermore, we examined cryogenic-TEM transfer methods, optimizing
for minimal contamination during sample handling. Contrary to prior
assumptions, we demonstrate that high resolution imaging of pure lithium metal
at room temperature is achievable using inert gas transfer with an electron
dose rate exceeding 1000 e/A2/s, without significant detectable damage. In
contrast, SEI components, such as Li2CO3 and LiF display much greater
sensitivity to electron beams, requiring cryogenic conditions and precise dose
control for nano/atomic scale imaging. We quantified electron dose limits for
these SEI components to track their structural evolution under irradiation.
Based on these findings, we propose a robust protocol for lithium metal sample
handling - from storage to atomic-level characterization - minimizing damage
and contamination. This work paves the way for more accurate and reproducible
studies, accelerating the development of next-generation lithium metal
batteries by ensuing the preservation of native material properties during
analysis.",2024-12-26T23:20:36Z,http://arxiv.org/abs/2412.19376v1,"Shuang Bai, Zhao Liu, Diyi Cheng, Bingyu Lu, Nestor J. Zaluzec, Ganesh Raghavendran, Shen Wang, Thomas S. Marchese, Brandon van Leer, Letian Li, Lin Jiang, Adam Stokes, Joseph P. Cline, Rachel Osmundsen, Paul Barends, Alexander Bright, Minghao Zhang, Ying Shirley Meng"
"Minimal Batch Adaptive Learning Policy Engine for Real-Time Mid-Price
  Forecasting in High-Frequency Trading","High-frequency trading (HFT) has transformed modern financial markets, making
reliable short-term price forecasting models essential. In this study, we
present a novel approach to mid-price forecasting using Level 1 limit order
book (LOB) data from NASDAQ, focusing on 100 U.S. stocks from the S&amp;P 500 index
during the period from September to November 2022. Expanding on our previous
work with Radial Basis Function Neural Networks (RBFNN), which leveraged
automated feature importance techniques based on mean decrease impurity (MDI)
and gradient descent (GD), we introduce the Adaptive Learning Policy Engine
(ALPE) - a reinforcement learning (RL)-based agent designed for batch-free,
immediate mid-price forecasting. ALPE incorporates adaptive epsilon decay to
dynamically balance exploration and exploitation, outperforming a diverse range
of highly effective machine learning (ML) and deep learning (DL) models in
forecasting performance.",2024-12-26T22:49:53Z,http://arxiv.org/abs/2412.19372v1,"Adamantios Ntakaris, Gbenga Ibikunle"
Velocity-dependent self-interacting dark matter and composite Higgs,"We show that the mass of a self-interacting dark matter candidate,
specifically a Dirac fermion, can be generated by composite dynamics, with a
light scalar mediator emerging alongside the Higgs itself as composite
particles. These novel models naturally explain the halo structure problems at
various scales and alleviates the Standard Model naturalness problem
simultaneously. The relic density of the dark matter candidates is particle
anti-particle symmetric and due to thermal freeze-out. These models are
four-dimensional gauge theories with a minimal number of fermions charged under
a new confining gauge group. Finally, we demonstrate that these models satisfy
various constraints set by the dark matter relic density, Big Bang
Nucleosynthesis, Cosmic Microwave Background, as well as direct and indirect
detection experiments.",2024-12-26T22:42:42Z,http://arxiv.org/abs/2412.19371v1,Martin Rosenlyst
The Deconstruction of Flavor in the Privately Democratic Higgs Sector,"The Standard Model (SM) of particle physics fails to explain the observed
hierarchy in fermion masses or the origin of fermion-flavor structure. We
construct a model to explain these observations in the quark sector. We
introduce a spectrum of new particles consisting of six of each -- massive
singlet vector-like quarks (VLQs), singlet scalars, and SU(2)-doublet scalars.
SM quark masses are generated when the neutral components of the SU(2)-doublet
scalars acquire non-zero vacuum expectation values (VEVs). We impose global
symmetries to ensure that Yukawa couplings stay roughly flavor diagonal and
democratic (of the same order), as well as to suppress tree-level
flavor-changing neutral currents. Quark-mass hierarchy then follows from a
hierarchy in scalar VEVs. The singlet scalars also acquire weak-scale VEVs.
Together with the VLQs, they act as messengers between different generations of
quarks in the SM. These messenger particles are responsible for generating the
elements of the Cabibbo-Kobayashi-Masakawa (CKM) matrix which depend on the
ratios of the singlet VEVs and VLQ masses. Constructed this way, the CKM matrix
is found to be \emph{independent} of the SM fermion masses. Using the measured
values of the CKM matrix elements and assuming order-one couplings, we derive
constraints on the masses of the VLQs and discuss prospects for probing our
model in the near future.",2024-12-26T22:32:31Z,http://arxiv.org/abs/2412.19369v1,"Bhubanjyoti Bhattacharya, Suneth Jayawardana, Nausheen R. Shah"
"Variational integrators for stochastic Hamiltonian systems on Lie
  groups: properties and convergence","We derive variational integrators for stochastic Hamiltonian systems on Lie
groups using a discrete version of the stochastic Hamiltonian phase space
principle. The structure-preserving properties of the resulting scheme, such as
symplecticity, preservation of the Lie-Poisson structure, preservation of the
coadjoint orbits, and conservation of Casimir functions, are discussed, along
with a discrete Noether theorem for subgroup symmetries. We also consider in
detail the case of stochastic Hamiltonian systems with advected quantities,
studying the associated structure-preserving properties in relation to
semidirect product Lie groups. A full convergence proof for the scheme is
provided for the case of the Lie group of rotations. Several numerical examples
are presented, including simulations of the free rigid body and the heavy top.",2024-12-26T22:25:37Z,http://arxiv.org/abs/2412.19368v1,"François Gay-Balmaz, Meng Wu"
Large Language Models for Market Research: A Data-augmentation Approach,"Large Language Models (LLMs) have transformed artificial intelligence by
excelling in complex natural language processing tasks. Their ability to
generate human-like text has opened new possibilities for market research,
particularly in conjoint analysis, where understanding consumer preferences is
essential but often resource-intensive. Traditional survey-based methods face
limitations in scalability and cost, making LLM-generated data a promising
alternative. However, while LLMs have the potential to simulate real consumer
behavior, recent studies highlight a significant gap between LLM-generated and
human data, with biases introduced when substituting between the two. In this
paper, we address this gap by proposing a novel statistical data augmentation
approach that efficiently integrates LLM-generated data with real data in
conjoint analysis. Our method leverages transfer learning principles to debias
the LLM-generated data using a small amount of human data. This results in
statistically robust estimators with consistent and asymptotically normal
properties, in contrast to naive approaches that simply substitute human data
with LLM-generated data, which can exacerbate bias. We validate our framework
through an empirical study on COVID-19 vaccine preferences, demonstrating its
superior ability to reduce estimation error and save data and costs by 24.9\%
to 79.8\%. In contrast, naive approaches fail to save data due to the inherent
biases in LLM-generated data compared to human data. Another empirical study on
sports car choices validates the robustness of our results. Our findings
suggest that while LLM-generated data is not a direct substitute for human
responses, it can serve as a valuable complement when used within a robust
statistical framework.",2024-12-26T22:06:29Z,http://arxiv.org/abs/2412.19363v1,"Mengxin Wang, Dennis J. Zhang, Heng Zhang"
"Evaluating Convolutional Neural Networks for COVID-19 classification in
  chest X-ray images","Coronavirus Disease 2019 (COVID-19) pandemic rapidly spread globally,
impacting the lives of billions of people. The effective screening of infected
patients is a critical step to struggle with COVID-19, and treating the
patients avoiding this quickly disease spread. The need for automated and
scalable methods has increased due to the unavailability of accurate automated
toolkits. Recent researches using chest X-ray images suggest they include
relevant information about the COVID-19 virus. Hence, applying machine learning
techniques combined with radiological imaging promises to identify this disease
accurately. It is straightforward to collect these images once it is spreadly
shared and analyzed in the world. This paper presents a method for automatic
COVID-19 detection using chest Xray images through four convolutional neural
networks, namely: AlexNet, VGG-11, SqueezeNet, and DenseNet-121. This method
had been providing accurate diagnostics for positive or negative COVID-19
classification. We validate our experiments using a ten-fold cross-validation
procedure over the training and test sets. Our findings include the shallow
fine-tuning and data augmentation strategies that can assist in dealing with
the low number of positive COVID-19 images publicly available. The accuracy for
all CNNs is higher than 97.00%, and the SqueezeNet model achieved the best
result with 99.20%.",2024-12-26T22:05:30Z,http://arxiv.org/abs/2412.19362v1,"Leonardo Gabriel Ferreira Rodrigues, Danilo Ferreira da Silva, Larissa Ferreira Rodrigues, João Fernando Mari"
Dynamic Skill Adaptation for Large Language Models,"We present Dynamic Skill Adaptation (DSA), an adaptive and dynamic framework
to adapt novel and complex skills to Large Language Models (LLMs). Compared
with previous work which learns from human-curated and static data in random
orders, we propose to first automatically generate and organize the training
data by mimicking the learning pathways of human and then dynamically tailor
the training data based on the training dynamics. Specifically, inspired by the
learning structures and teaching strategies in the human education system, we
first construct a skill graph by decomposing complex skills into sub-skills and
arranging them based on their dependencies in human syllables. For every skill,
we utilize LLMs to generate both textbook-like data which contains detailed
descriptions of skills for pre-training and exercise-like data which targets at
explicitly utilizing the skills to solve problems for instruction-tuning.
Furthermore, during the instruction-tuning, we dynamically update the training
data which down-weight easy-to-learn examples, generate more complex examples,
and filter out data with errors. Experiments on large language models such as
LLAMA and Mistral demonstrate the effectiveness of our proposed methods in
adapting math reasoning skills and social study skills.",2024-12-26T22:04:23Z,http://arxiv.org/abs/2412.19361v1,"Jiaao Chen, Diyi Yang"
"Improving the network traffic classification using the Packet Vision
  approach","The network traffic classification allows improving the management, and the
network services offer taking into account the kind of application. The future
network architectures, mainly mobile networks, foresee intelligent mechanisms
in their architectural frameworks to deliver application-aware network
requirements. The potential of convolutional neural networks capabilities,
widely exploited in several contexts, can be used in network traffic
classification. Thus, it is necessary to develop methods based on the content
of packets transforming it into a suitable input for CNN technologies. Hence,
we implemented and evaluated the Packet Vision, a method capable of building
images from packets raw-data, considering both header and payload. Our approach
excels those found in state-of-the-art by delivering security and privacy by
transforming the raw-data packet into images. Therefore, we built a dataset
with four traffic classes evaluating the performance of three CNNs
architectures: AlexNet, ResNet-18, and SqueezeNet. Experiments showcase the
Packet Vision combined with CNNs applicability and suitability as a promising
approach to deliver outstanding performance in classifying network traffic.",2024-12-26T21:56:03Z,http://arxiv.org/abs/2412.19360v1,"Rodrigo Moreira, Larissa Ferreira Rodrigues, Pedro Frosi Rosa, Flávio de Oliveira Silva"
"Federated Hybrid Training and Self-Adversarial Distillation: Towards
  Robust Edge Networks","Federated learning (FL) is a distributed training technology that enhances
data privacy in mobile edge networks by allowing data owners to collaborate
without transmitting raw data to the edge server. However, data heterogeneity
and adversarial attacks pose challenges to develop an unbiased and robust
global model for edge deployment. To address this, we propose Federated hyBrid
Adversarial training and self-adversarial disTillation (FedBAT), a new
framework designed to improve both robustness and generalization of the global
model. FedBAT seamlessly integrates hybrid adversarial training and
self-adversarial distillation into the conventional FL framework from data
augmentation and feature distillation perspectives. From a data augmentation
perspective, we propose hybrid adversarial training to defend against
adversarial attacks by balancing accuracy and robustness through a weighted
combination of standard and adversarial training. From a feature distillation
perspective, we introduce a novel augmentation-invariant adversarial
distillation method that aligns local adversarial features of augmented images
with their corresponding unbiased global clean features. This alignment can
effectively mitigate bias from data heterogeneity while enhancing both the
robustness and generalization of the global model. Extensive experimental
results across multiple datasets demonstrate that FedBAT yields comparable or
superior performance gains in improving robustness while maintaining accuracy
compared to several baselines.",2024-12-26T21:32:08Z,http://arxiv.org/abs/2412.19354v1,"Yu Qiao, Apurba Adhikary, Kitae Kim, Eui-Nam Huh, Zhu Han, Choong Seon Hong"
ETTA: Elucidating the Design Space of Text-to-Audio Models,"Recent years have seen significant progress in Text-To-Audio (TTA) synthesis,
enabling users to enrich their creative workflows with synthetic audio
generated from natural language prompts. Despite this progress, the effects of
data, model architecture, training objective functions, and sampling strategies
on target benchmarks are not well understood. With the purpose of providing a
holistic understanding of the design space of TTA models, we set up a
large-scale empirical experiment focused on diffusion and flow matching models.
Our contributions include: 1) AF-Synthetic, a large dataset of high quality
synthetic captions obtained from an audio understanding model; 2) a systematic
comparison of different architectural, training, and inference design choices
for TTA models; 3) an analysis of sampling methods and their Pareto curves with
respect to generation quality and inference speed. We leverage the knowledge
obtained from this extensive analysis to propose our best model dubbed
Elucidated Text-To-Audio (ETTA). When evaluated on AudioCaps and MusicCaps,
ETTA provides improvements over the baselines trained on publicly available
data, while being competitive with models trained on proprietary data. Finally,
we show ETTA's improved ability to generate creative audio following complex
and imaginative captions -- a task that is more challenging than current
benchmarks.",2024-12-26T21:13:12Z,http://arxiv.org/abs/2412.19351v1,"Sang-gil Lee, Zhifeng Kong, Arushi Goel, Sungwon Kim, Rafael Valle, Bryan Catanzaro"
"On the Expressiveness and Length Generalization of Selective State-Space
  Models on Regular Languages","Selective state-space models (SSMs) are an emerging alternative to the
Transformer, offering the unique advantage of parallel training and sequential
inference. Although these models have shown promising performance on a variety
of tasks, their formal expressiveness and length generalization properties
remain underexplored. In this work, we provide insight into the workings of
selective SSMs by analyzing their expressiveness and length generalization
performance on regular language tasks, i.e., finite-state automaton (FSA)
emulation. We address certain limitations of modern SSM-based architectures by
introducing the Selective Dense State-Space Model (SD-SSM), the first selective
SSM that exhibits perfect length generalization on a set of various regular
language tasks using a single layer. It utilizes a dictionary of dense
transition matrices, a softmax selection mechanism that creates a convex
combination of dictionary matrices at each time step, and a readout consisting
of layer normalization followed by a linear map. We then proceed to evaluate
variants of diagonal selective SSMs by considering their empirical performance
on commutative and non-commutative automata. We explain the experimental
results with theoretical considerations. Our code is available at
https://github.com/IBM/selective-dense-state-space-model.",2024-12-26T20:53:04Z,http://arxiv.org/abs/2412.19350v1,"Aleksandar Terzić, Michael Hersche, Giacomo Camposampiero, Thomas Hofmann, Abu Sebastian, Abbas Rahimi"
"Semi-Supervised Learning from Small Annotated Data and Large Unlabeled
  Data for Fine-grained PICO Entity Recognition","Objective: Extracting PICO elements -- Participants, Intervention,
Comparison, and Outcomes -- from clinical trial literature is essential for
clinical evidence retrieval, appraisal, and synthesis. Existing approaches do
not distinguish the attributes of PICO entities. This study aims to develop a
named entity recognition (NER) model to extract PICO entities with fine
granularities.
  Materials and Methods: Using a corpus of 2,511 abstracts with PICO mentions
from 4 public datasets, we developed a semi-supervised method to facilitate the
training of a NER model, FinePICO, by combining limited annotated data of PICO
entities and abundant unlabeled data. For evaluation, we divided the entire
dataset into two subsets: a smaller group with annotations and a larger group
without annotations. We then established the theoretical lower and upper
performance bounds based on the performance of supervised learning models
trained solely on the small, annotated subset and on the entire set with
complete annotations, respectively. Finally, we evaluated FinePICO on both the
smaller annotated subset and the larger, initially unannotated subset. We
measured the performance of FinePICO using precision, recall, and F1.
  Results: Our method achieved precision/recall/F1 of 0.567/0.636/0.60,
respectively, using a small set of annotated samples, outperforming the
baseline model (F1: 0.437) by more than 16\%. The model demonstrates
generalizability to a different PICO framework and to another corpus, which
consistently outperforms the benchmark in diverse experimental settings
(p-value \textless0.001).
  Conclusion: This study contributes a generalizable and effective
semi-supervised approach to named entity recognition leveraging large unlabeled
data together with small, annotated data. It also initially supports
fine-grained PICO extraction.",2024-12-26T20:24:35Z,http://arxiv.org/abs/2412.19346v1,"Fangyi Chen, Gongbo Zhang, Yilu Fang, Yifan Peng, Chunhua Weng"
Advanced Scheduling of Electrolyzer Modules for Grid Flexibility,"As the transition to sustainable power generation progresses, green hydrogen
production via electrolysis is expected to gain importance as a means for
energy storage and flexible load to complement variable renewable generation.
With the increasing need for cost-effective and efficient hydrogen production,
electrolyzer optimization is essential to improve both energy efficiency and
profitability. This paper analyzes how the efficiency and modular setup of
alkaline hydrogen electrolyzers can improve hydrogen output of systems linked
to a fluctuating renewable power supply. To explore this, we propose a
day-ahead optimal scheduling problem of a hybrid wind and electrolyzer system.
The novelty of our approach lies in modeling the number and capacity of
electrolyzer modules, and capturing the modules' impact on the hydrogen
production and efficiency. We solve the resulting mixed-integer optimization
problem with several different combinations of number of modules, efficiency
and operating range parameters, using day-ahead market data from a wind farm
generator in the ERCOT system as an input. Our results demonstrate that the
proposed approach ensures that electrolyzer owners can better optimize the
operation of their systems, achieving greater hydrogen production and higher
revenue. Key findings include that as the number of modules in a system with
the same overall capacity increases, hydrogen production and revenue increases.",2024-12-26T20:24:01Z,http://arxiv.org/abs/2412.19345v1,"Angelina Lesniak, Andrea Gloppen Johnsen, Noah Rhodes, Line Roald"
"Sparse recovery from quadratic equations, part II: hardness and
  incoherence","We study the square root bottleneck in the recovery of sparse vectors from
quadratic equations. It is acknowledged that a sparse vector $ \mathbf x_0\in
\mathbb{R}^n$, $\| \mathbf x_0\|_0 = k$ can in theory be recovered from as few
as $O(k)$ generic quadratic equations but no polynomial time algorithm is known
for this task unless $m = \Omega(k^2)$. This bottleneck was in fact shown in
previous work to be essentially related to the initialization of descent
algorithms. Starting such algorithms sufficiently close to the planted signal
is known to imply convergence to this signal. In this paper, we show that as
soon as $m\gtrsim \mu_0^{-2}k \vee \mu_0^{-4}$ (up to log factors) where $\mu_0
= \| \mathbf x_0\|_\infty/\| \mathbf x_0\|_2$, it is possible to recover a
$k$-sparse vector $ \mathbf x_0\in \mathbb{R}^n$ from $m$ quadratic equations
of the form $\langle \mathbf A_i, \mathbf x \mathbf x^\intercal\rangle =
\langle \mathbf A_i, \mathbf x_0 \mathbf x_0^\intercal\rangle + \varepsilon_i $
by minimizing the classical empirical loss. The proof idea carries over to the
phase retrieval setting for which it provides an original initialization that
matches the current optimal sample complexity (see e.g. [Cai 2023]). In the
maximally incoherent regime $\mu_0^{-2}=k$, and for $m=o(k^2)$ we provide
evidence for topological hardness by showing that a property known as the
Overlap Gap Property (OGP), which originated in spin glass theory and is
conjectured to be indicative of algorithmic intractability when optimizing over
random structures, holds for a particular level of overparametrization. The key
ingredient of the proof is a lower bound on the tail of chi-squared random
variables which follows from the theory of moderate deviations.",2024-12-26T20:11:44Z,http://arxiv.org/abs/2412.19341v1,Augustin Cosse
Moduli spaces of polynomial maps and multipliers at small cycles,"Fix an integer $d \geq 2$. The space $\mathcal{P}_{d}$ of polynomial maps of
degree $d$ modulo conjugation by affine transformations is naturally an affine
variety over $\mathbb{Q}$ of dimension $d -1$. For each integer $P \geq 1$, the
elementary symmetric functions of the multipliers at all the cycles with period
$p \in \lbrace 1, \dotsc, P \rbrace$ induce a natural morphism
$\operatorname{Mult}_{d}^{(P)}$ defined on $\mathcal{P}_{d}$. In this article,
we show that the morphism $\operatorname{Mult}_{d}^{(2)}$ induced by the
multipliers at the cycles with periods $1$ and $2$ is both finite and
birational onto its image. In the case of polynomial maps, this strengthens
results by McMullen and by Ji and Xie stating that
$\operatorname{Mult}_{d}^{(P)}$ is quasifinite and birational onto its image
for all sufficiently large integers $P$. Our result arises as the combination
of the following two statements: $\mathord{\bullet}$ A sequence of polynomials
over $\mathbb{C}$ of degree $d$ with bounded multipliers at its cycles with
periods $1$ and $2$ is necessarily bounded in $\mathcal{P}_{d}(\mathbb{C})$.
$\mathord{\bullet}$ A generic conjugacy class of polynomials over $\mathbb{C}$
of degree $d$ is uniquely determined by its multipliers at its cycles with
periods $1$ and $2$.",2024-12-26T19:13:17Z,http://arxiv.org/abs/2412.19335v1,Valentin Huguin
"DPmoire: A tool for constructing accurate machine learning force fields
  in moiré systems","In moir\'e systems, the impact of lattice relaxation on electronic band
structures is significant, yet the computational demands of first-principles
relaxation are prohibitively high due to the large number of atoms involved. To
address this challenge, We introduce a robust methodology for the construction
of machine learning potentials specifically tailored for moir\'e structures and
present an open-source software package DPmoire designed to facilitate this
process. Utilizing this package, we have developed machine learning force
fields (MLFFs) for MX$_2$ (M = Mo, W; X = S, Se, Te) materials. Our approach
not only streamlines the computational process but also ensures accurate
replication of the detailed electronic and structural properties typically
observed in density functional theory (DFT) relaxations. The MLFFs were
rigorously validated against standard DFT results, confirming their efficacy in
capturing the complex interplay of atomic interactions within these layered
materials. This development not only enhances our ability to explore the
physical properties of moir\'e systems with reduced computational overhead but
also opens new avenues for the study of relaxation effects and their impact on
material properties in two-dimensional layered structures.",2024-12-26T19:00:40Z,http://arxiv.org/abs/2412.19333v1,"Jiaxuan Liu, Zhong Fang, Hongming Weng, Quansheng Wu"
