Title,Summary,Published,Link,Authors
A Brief Overlook on Magnetoplasmadynamic Thrusters,"This paper presents a comprehensive analysis of Magnetoplasmadynamic
Thrusters (MPDT), examining their working principles, performance
characteristics, and potential applications in space propulsion. The study
focuses on both self-field and applied-field MPDT variants, detailing the
fundamental physics of plasma generation, acceleration mechanisms through
Lorentz forces, and plasma detachment processes. Through mathematical modeling
and experimental data analysis, the paper demonstrates MPDTs' capability to
achieve high specific impulse and efficient propellant utilization compared to
chemical propulsion systems. While highlighting their advantages for deep space
missions and satellite operations, the study also addresses key challenges,
including high power requirements and thermal management issues. The research
concludes that despite current technological limitations, MPDTs show promising
potential for future space exploration, particularly for long-duration missions
requiring sustained thrust.",2024-12-27T13:30:13Z,http://arxiv.org/abs/2412.19636v1,Egemen Gover
"High performance Black Phosphorus/Graphitic Carbon Nitride
  Heterostructure-based Wearable Sensor for Real-time Sweat Glucose Monitoring","Wearable, non-invasive glucose sensors capable of accurate and continuous
monitoring are crucial for managing metabolic conditions yet achieving high
sensitivity and stability in these devices remains challenging. In this work,
we present a Black Phosphorus/Graphitic Carbon Nitride (BP/g-CN)
heterostructure engineered to leverage phosphorus-nitrogen interactions for
enhanced electrochemical glucose oxidation activity. Compared to pristine gCN,
the BP-gCN heterostructure demonstrates a significantly improved
electrochemical surface area (ECSA) and nearly two-fold reduction in charge
transfer resistance (Rct), achieving remarkable glucose sensitivity of 1.1 uA
mM(^-1) cm(^-2) at physiological pH. Density functional theory (DFT)
calculations revealed stronger glucose adsorption and higher charge transfer on
the BP-gCN heterostructure compared to pristine gCN surface. These theoretical
insights complement the experimental findings, highlighting the superior
electrocatalytic performance of the heterostructure and the role of oxidized BP
surface. Furthermore, the BP-gCN sensor is integrated into a wearable device
platform with microfluidic layers and a Near Field Communication (NFC) chip,
forming a conformal skin patch that enables real-time sweat glucose monitoring.
This demonstration of a high-performance, non-enzymatic wearable glucose sensor
based on a heterostructure design underscores the potential of the device for
seamless health management and paves the way for next generation biosensing
platforms aimed at improving personalized and continuous health monitoring.",2024-12-27T13:22:58Z,http://arxiv.org/abs/2412.19633v1,"Ecem Ezgi Ozkahraman, Zafer Eroglu, Vladimir Efremov, Arooba Maryyam, Taher Abbasiasl, Ritu Das, Hadi Mirzajani, Berna Akgenc Hanedar, Levent Beker, Onder Metin"
"Primordial Black Hole Formation from the Upward Step Model: Avoiding
  Overproduction","We investigate the formation of primordial black holes (PBHs) in an upward
step inflationary model, where nonlinearities between curvature perturbations
and field fluctuations introduce a cutoff, deviating from the Gaussian case.
This necessitates a reevaluation of PBH formation, as $\mathcal{R}$ is not the
optimal variable for estimating abundance. Using the extended Press-Schechter
formalism, we show that non-Gaussianity modifies both the curvature
perturbation profile $\mathcal{R}(r)$ and the integration path in probability
space, significantly impacting PBH abundance. Our results reveal that the
abundance initially increases with the parameter $h$, which characterizes the
relaxation stage after the step. However, beyond a critical value ($h \simeq
5.9$), it sharply declines before rising again. Furthermore, we demonstrate
that non-Gaussianity introduces uncertainties in indirect PBH observations via
gravitational waves. Notably, we present an example where a positive $f_{\rm
NL}$ does not necessarily enhance PBH production, contrary to conventional
expectations. Finally, by accounting for non-perturbative effects, we resolve
the overproduction of PBHs suggested by pulsar timing array (PTA) data,
underscoring the critical importance of incorporating non-Gaussianity in future
studies.",2024-12-27T13:21:06Z,http://arxiv.org/abs/2412.19631v1,"Xiaoding Wang, Xiao-Han Ma, Yi-Fu Cai"
IMTP: Search-based Code Generation for In-memory Tensor Programs,"Processing-in-DRAM (DRAM-PIM) has emerged as a promising technology for
accelerating memory-intensive operations in modern applications, such as Large
Language Models (LLMs). Despite its potential, current software stacks for
DRAM-PIM face significant challenges, including reliance on hand-tuned
libraries that hinder programmability, limited support for high-level
abstractions, and the lack of systematic optimization frameworks. To address
these limitations, we present IMTP, a search-based optimizing tensor compiler
for UPMEM. Key features of IMTP include: (1) automated searches of the joint
search space for host and kernel tensor programs, (2) PIM-aware optimizations
for efficiently handling boundary conditions, and (3) improved search
algorithms for the expanded search space of UPMEM systems. Our experimental
results on UPMEM hardware demonstrate performance gains of up to 8.21x for
various UPMEM benchmark kernels and 5.33x for GPT-J layers. To the best of our
knowledge, IMTP is the first tensor compiler to provide fully automated,
autotuning-integrated code generation support for a DRAM-PIM system. By
bridging the gap between high-level tensor computation abstractions and
low-level hardware-specific requirements, IMTP establishes a foundation for
advancing DRAM-PIM programmability and enabling streamlined optimization.",2024-12-27T13:19:35Z,http://arxiv.org/abs/2412.19630v1,"Yongwon Shin, Dookyung Kang, Hyojin Sung"
On one-loop amplitudes in gauge theories,"We propose a new ``universal expansion"" for one-loop amplitudes with
arbitrary number of gluons in $D$ dimensions, which holds for general gauge
theories with gluons/fermions/scalars in the loop, including pure and
supersymmetric Yang-Mills theories. It expresses the $n$-gluon amplitudes as a
linear combination of universal scalar-loop amplitudes with $n{-}m$ gluons and
$m$ scalars, multiplied by gauge-invariant building blocks (defined for general
gauge theories); the integrands of these scalar-loop amplitudes are given in
terms of tree-level objects attached to the scalar loop, or by differential
operators acting on the most important part which is proportional to $D$ (with
$m=0$). We present closed-formula for these one-loop integrands and prove them
by showing that the single cuts are correctly reproduced by the gluing of an
additional pair of gluons (fermions/scalars) in the forward limit, plus $n$
gluons in a tree amplitude.",2024-12-27T13:15:17Z,http://arxiv.org/abs/2412.19629v1,"Qu Cao, Jin Dong, Song He, Fan Zhu"
An Exact Black Hole Scattering Amplitude,"General Relativity famously predicts precession of orbital motions in the
Schwarzschild metric. In this paper we show that by adding a NUT charge $N =
iM$ the precession vanishes to all orders in $G$ even for rotating black holes.
Moreover, we conjecture a generalization of the eikonal formula and show that
the classical integrable trajectories determine the full quantum amplitude for
this black hole, by means of exponentiation of the Post-Minkowskian radial
action. Several consequences of integrability in self-dual gravity are
discussed.",2024-12-27T13:13:27Z,http://arxiv.org/abs/2412.19627v1,"Alfredo Guevara, Uri Kol, Huy Tran"
An impediment to torsion from spectral geometry,"Modifications of standard general relativity that bring torsion into a game
have a long-standing history. However, no convincing arguments exist for or
against its presence in physically acceptable gravity models. In this Letter,
we provide an argument based on spectral geometry (using methods of
pseudo-differential calculus) that suggests that the torsion shall be excluded
from the consideration. We demonstrate that there is no well-defined functional
extending to the torsion-full case of the spectral formulation of the Einstein
tensor.",2024-12-27T13:05:26Z,http://arxiv.org/abs/2412.19626v1,"Arkadiusz Bochniak, Ludwik Dąbrowski, Andrzej Sitarz, Paweł Zalecki"
Reflexive modules and Auslander-type conditions,"We study the category $\mathop{\mathrm{ref}}\Lambda$ of reflexive modules
over a two-sided Noetherian ring $\Lambda$. We show that the category
$\mathop{\mathrm{ref}}\Lambda$ is quasi-abelian if and only if $\Lambda$
satisfies certain Auslander-type condition on the minimal injective resolution
of the ring itself. Furthermore, we establish a Morita theorem which
characterizes the category of reflexive modules among quasi-abelian categories
in terms of generator-cogenerators.",2024-12-27T13:02:12Z,http://arxiv.org/abs/2412.19625v1,Norihiro Hanihara
"An unholy trinity: TFNP, polynomial systems, and the quantum
  satisfiability problem","The theory of Total Function NP (TFNP) and its subclasses says that, even if
one is promised an efficiently verifiable proof exists for a problem, finding
this proof can be intractable. Despite the success of the theory at showing
intractability of problems such as computing Brouwer fixed points and Nash
equilibria, subclasses of TFNP remain arguably few and far between. In this
work, we define two new subclasses of TFNP borne of the study of complex
polynomial systems: Multi-homogeneous Systems (MHS) and Sparse Fundamental
Theorem of Algebra (SFTA). The first of these is based on B\'ezout's theorem
from algebraic geometry, marking the first TFNP subclass based on an algebraic
geometric principle. At the heart of our study is the computational problem
known as Quantum SAT (QSAT) with a System of Distinct Representatives (SDR),
first studied by [Laumann, L\""auchli, Moessner, Scardicchio, and Sondhi 2010].
Among other results, we show that QSAT with SDR is MHS-complete, thus giving
not only the first link between quantum complexity theory and TFNP, but also
the first TFNP problem whose classical variant (SAT with SDR) is easy but whose
quantum variant is hard. We also show how to embed the roots of a sparse,
high-degree, univariate polynomial into QSAT with SDR, obtaining that SFTA is
contained in a zero-error version of MHS. We conjecture this construction also
works in the low-error setting, which would imply SFTA is contained in MHS.",2024-12-27T12:57:06Z,http://arxiv.org/abs/2412.19623v1,"Marco Aldi, Sevag Gharibian, Dorian Rudolph"
Anisotropic Band Flattening in Twisted Bilayer of M-Valley MXenes,"Experimental studies on moir\'e materials have predominantly focused on
twisted hexagonal lattice with low-energy states near the $\Gamma$- or
K-points. These materials, characterized by isotropic low-energy dispersion,
are fundamentally distinct from those with anisotropic properties. Here we
introduce a series of semiconducting transition metal carbides (MXenes)
$M_2$C$T_2$ ($M$ = Ti, Zr, Hf, Sc, Y; $T$ = O, F, Cl) as a novel platform for
M-valley moir\'e materials. Take Ti$_2$CO$_2$ and Zr$_2$CO$_2$ as
representative examples, large-scale \emph{ab initio} calculations show that
their AB-stacked twisted homobilayer features three three-fold rotational
symmetry related M-valleys with time-reserval symmetry and giant anisotropic
band flattening. We derive a simplified moir\'e Hamiltonian for these systems
and conduct a detailed analysis of their band structures, where the origins of
anisotropic band flattening are clearly elucidated. This research broadens the
scope of moir\'e materials, where the valley- and spin-degenerate
two-dimensional array of quasi-one-dimensional system could serve as a
potential platform for realizing many interesting correlated phases.",2024-12-27T12:20:15Z,http://arxiv.org/abs/2412.19613v1,"Kejie Bao, Huan Wang, Zhaochen Liu, jing Wang"
Newman-Janis Algorithm from Taub-NUT Instantons,"We explicitly establish that the Kerr metric represents a pair of self-dual
and anti-self-dual gravitational dyons (Taub-NUT instantons). We show that the
Newman-Janis algorithm precisely originates from this fact. More generally,
this program of understanding four-dimensional black holes as systems of chiral
dyons extends to Kerr-Newman and Kerr-Taub-NUT solutions as well.",2024-12-27T12:16:20Z,http://arxiv.org/abs/2412.19611v1,Joon-Hwi Kim
"Machine Generated Product Advertisements: Benchmarking LLMs Against
  Human Performance","This study compares the performance of AI-generated and human-written product
descriptions using a multifaceted evaluation model. We analyze descriptions for
100 products generated by four AI models (Gemma 2B, LLAMA, GPT2, and ChatGPT 4)
with and without sample descriptions, against human-written descriptions. Our
evaluation metrics include sentiment, readability, persuasiveness, Search
Engine Optimization(SEO), clarity, emotional appeal, and call-to-action
effectiveness. The results indicate that ChatGPT 4 performs the best. In
contrast, other models demonstrate significant shortcomings, producing
incoherent and illogical output that lacks logical structure and contextual
relevance. These models struggle to maintain focus on the product being
described, resulting in disjointed sentences that do not convey meaningful
information. This research provides insights into the current capabilities and
limitations of AI in the creation of content for e-Commerce.",2024-12-27T12:11:50Z,http://arxiv.org/abs/2412.19610v1,Sanjukta Ghosh
"Bidding Games on Markov Decision Processes with Quantitative
  Reachability Objectives","Graph games are fundamental in strategic reasoning of multi-agent systems and
their environments. We study a new family of graph games which combine
stochastic environmental uncertainties and auction-based interactions among the
agents, formalized as bidding games on (finite) Markov decision processes
(MDP). Normally, on MDPs, a single decision-maker chooses a sequence of
actions, producing a probability distribution over infinite paths. In bidding
games on MDPs, two players -- called the reachability and safety players -- bid
for the privilege of choosing the next action at each step. The reachability
player's goal is to maximize the probability of reaching a target vertex,
whereas the safety player's goal is to minimize it. These games generalize
traditional bidding games on graphs, and the existing analysis techniques do
not extend. For instance, the central property of traditional bidding games is
the existence of a threshold budget, which is a necessary and sufficient budget
to guarantee winning for the reachability player. For MDPs, the threshold
becomes a relation between the budgets and probabilities of reaching the
target. We devise value-iteration algorithms that approximate thresholds and
optimal policies for general MDPs, and compute the exact solutions for acyclic
MDPs, and show that finding thresholds is at least as hard as solving
simple-stochastic games.",2024-12-27T12:10:00Z,http://arxiv.org/abs/2412.19609v1,"Guy Avni, Martin Kurečka, Kaushik Mallik, Petr Novotný, Suman Sadhukhan"
Photonic classification on a single diffractive layer,"Photonic computation started to shape the future of fast, efficient and
accessible computation. The advantages brought by light based Diffractive Deep
Neural Networks (D2NN), are shown to be overwhelmingly advantageous especially
in targeting classification problems. However, cost and complexity of
multi-layer systems are the main challenges that reduce the deployment of this
technology. In this study, we develop a simple yet extremely efficient way to
achieve optical classification using a single diffractive optical layer. A
spatial light modulator is used not only to emulate the classifying system but
also the input medium for the objects to be classified by the system. Using our
approach, we classify road traffic signs which has a direct application on
daily life and safety. We perform classification of road signs under the effect
of noise and show that we can successfully classify road signs with more than
75% accuracy under 20% noise/imperfection.",2024-12-27T12:09:28Z,http://arxiv.org/abs/2412.19607v1,"Anil J. Pekgöz, Emre Yüce"
"Enhancing Fine-grained Image Classification through Attentive Batch
  Training","Fine-grained image classification, which is a challenging task in computer
vision, requires precise differentiation among visually similar object
categories. In this paper, we propose 1) a novel module called Residual
Relationship Attention (RRA) that leverages the relationships between images
within each training batch to effectively integrate visual feature vectors of
batch images and 2) a novel technique called Relationship Position Encoding
(RPE), which encodes the positions of relationships between original images in
a batch and effectively preserves the relationship information between images
within the batch. Additionally, we design a novel framework, namely
Relationship Batch Integration (RBI), which utilizes RRA in conjunction with
RPE, allowing the discernment of vital visual features that may remain elusive
when examining a singular image representative of a particular class. Through
extensive experiments, our proposed method demonstrates significant
improvements in the accuracy of different fine-grained classifiers, with an
average increase of $(+2.78\%)$ and $(+3.83\%)$ on the CUB200-2011 and Stanford
Dog datasets, respectively, while achieving a state-of-the-art results
$(95.79\%)$ on the Stanford Dog dataset. Despite not achieving the same level
of improvement as in fine-grained image classification, our method still
demonstrates its prowess in leveraging general image classification by
attaining a state-of-the-art result of $(93.71\%)$ on the Tiny-Imagenet
dataset. Furthermore, our method serves as a plug-in refinement module and can
be easily integrated into different networks.",2024-12-27T12:07:58Z,http://arxiv.org/abs/2412.19606v1,"Duy M. Le, Bao Q. Bui, Anh Tran, Cong Tran, Cuong Pham"
"Versatile High-Power Monolithic All-Glass Fiber Amplifier for Pulsed
  Signals with a Wide Range of Repetition Rates","This study presents a compact, high-power monolithic all-glass spun tapered
double-clad fiber amplifier for single-stage amplification of narrow linewidth
picosecond pulsed signals from a few tens of mW to several hundred Watts of
average power and MW level of peak power, covering a wide range of repetition
rates. The absence of free-space elements in the amplifier module enhances its
overall reliability by omitting the dependency on the pump alignment and
internal back reflections. The versatile all-glass amplifier module delivers 50
ps pulses with over 2 MW peak power at 1 MHz, 50 ps pulses with over 625 W
average power at 20 MHz, and 20 ps pulses with over 645 W average power at 1
GHz, all exhibiting excellent spectral, spatial, and polarization
characteristics. This monolithic all-glass ultra-large mode area fiber
amplifier is verified as a robust solution for direct amplification of short
pulses attaining high peak/average power laser systems with excellent spectral,
spatial, and polarization characteristics.",2024-12-27T12:01:20Z,http://arxiv.org/abs/2412.19604v1,"Hossein Fathi, Ebrahim Aghayari, Andrey Grishchenko, Amit Yadav, Edik Rafailov, Regina Gumenyuk, Valery Filippov"
"Let Watermarks Speak: A Robust and Unforgeable Watermark for Language
  Models","Watermarking is an effective way to trace model-generated content. Current
watermark methods cannot resist forgery attacks, such as a deceptive claim that
the model-generated content is a response to a fabricated prompt. None of them
can be made unforgeable without degrading robustness.
  Unforgeability demands that the watermarked output is not only detectable but
also verifiable for integrity, indicating whether it has been modified. This
underscores the necessity and significance of a multi-bit watermarking scheme.
  Recent works try to build multi-bit scheme based on existing zero-bit
watermarking scheme, but they either degrades the robustness or brings a
significant computational burden. We aim to design a novel single-bit watermark
scheme, which provides the ability to embed 2 different watermark signals.
  This paper's main contribution is that we are the first to propose an
undetectable, robust, single-bit watermarking scheme. It has a comparable
robustness to the most advanced zero-bit watermarking schemes. Then we
construct a multi-bit watermarking scheme to use the hash value of prompt or
the newest generated content as the watermark signals, and embed them into the
following content, which guarantees the unforgeability.
  Additionally, we provide sufficient experiments on some popular language
models, while the other advanced methods with provable guarantees do not often
provide. The results show that our method is practically effective and robust.",2024-12-27T11:58:05Z,http://arxiv.org/abs/2412.19603v1,Minhao Bai
Arbitrarily Fast Tracking Multivariable Least-squares MRAC,"A novel least-squares model-reference direct adaptive control (LS MRAC)
algorithm for multivariable (MIMO) plants is presented. The controller
parameters are directly updated based on the output tracking error. The control
law is crucially modified to reduce the relative degree of the error model to
zero. A comprehensive Lyapunov-based stability analysis as well as a tracking
error convergence characterization is provided demonstrating that the LS MRAC
can achieve arbitrarily fast tracking while maintaining satisfactory parameter
convergence for quite large adaptation gains. Simulation results show a
significant improvement in tracking performance compared to previous methods.",2024-12-27T11:51:46Z,http://arxiv.org/abs/2412.19601v1,"Liu Hsu, Ramon R. Costa, Fernando Lizarralde, Alessandro Jacoud Peixoto"
Super-bath Quantum Eigensolver,"Simulating the dynamics of a system coupled to a suitable environment is a
promising approach in quantum computing for determining the ground state of
physical systems. However, this approach requires not only the
$\textit{existence}$ of an environment that allows the system to dissipate
energy and evolve to its ground state, but also the environment's
characteristics to be $\textit{known}$ in detail. In this paper, we propose an
algorithm with a sufficient condition for achieving polynomial-time complexity
in ground state preparation: the existence of an environment that enables the
system to evolve to its ground state in polynomial time, while such
environment's details may remain $\textit{unknown}$. The proposed algorithm is
Super-bath Quantum Eigensolver, which solves the system's ground state by
utilizing quasi-steady state preparation and simulating the coupling between
the system and the super-bath. Supported by experimental lifetime data of
nuclear metastable states, we suggest that our algorithm is applicable to
determine nuclear ground states in polynomial time. These results highlight the
potential advantage of quantum computing in addressing ground state problems in
real-world physical systems.",2024-12-27T11:46:47Z,http://arxiv.org/abs/2412.19599v1,"Tianren Wang, Zongkang Zhang, Bing-Nan Lu, Mauro Cirio, Ying Li"
Composite nature of the $T_{cc}$ state,"In 2021, LHCb collaboration reported a very narrow state in the $D^0D^0\pi^+$
mass spectrum just below the $D^{*+}D^0$ mass threshold. We consider the
influence of the Castillejo-Dalitz-Dyson (CDD) pole in the scattering amplitude
to derive a general treatment for the two-body final state interaction near its
threshold. The line shape (or the energy dependent event distribution) are then
obtained, where the parameters can be fixed by fitting to the experimental data
on the $D^0D^0\pi^+$ mass spectrum. Within our method the data are quite well
reproduced. The pole structure in the complex energy plane indicates the bound
state structure of the $T_{cc}$ state. The compositeness as a measure of
molecule component in its hadron wave function is predicted to be
$0.23_{-0.09}^{+0.40}$. The non-molecular component, e.g., the compact
tetraquark also takes a non-negligible portion.",2024-12-27T11:42:44Z,http://arxiv.org/abs/2412.19597v1,"Xian-Wei Kang, Wen-Shuo Ding"
"SocRATES: Towards Automated Scenario-based Testing of Social Navigation
  Algorithms","Current social navigation methods and benchmarks primarily focus on proxemics
and task efficiency. While these factors are important, qualitative aspects
such as perceptions of a robot's social competence are equally crucial for
successful adoption and integration into human environments. We propose a more
comprehensive evaluation of social navigation through scenario-based testing,
where specific human-robot interaction scenarios can reveal key robot
behaviors. However, creating such scenarios is often labor-intensive and
complex. In this work, we address this challenge by introducing a pipeline that
automates the generation of context-, and location-appropriate social
navigation scenarios, ready for simulation. Our pipeline transforms simple
scenario metadata into detailed textual scenarios, infers pedestrian and robot
trajectories, and simulates pedestrian behaviors, which enables more controlled
evaluation. We leverage the social reasoning and code-generation capabilities
of Large Language Models (LLMs) to streamline scenario generation and
translation. Our experiments show that our pipeline produces realistic
scenarios and significantly improves scenario translation over naive LLM
prompting. Additionally, we present initial feedback from a usability study
with social navigation experts and a case-study demonstrating a scenario-based
evaluation of three navigation algorithms.",2024-12-27T11:33:19Z,http://arxiv.org/abs/2412.19595v1,"Shashank Rao Marpally, Pranav Goyal, Harold Soh"
"Theoretical Investigation of (Zn, Co) co-Doped BaTiO3 for Advanced
  Energy and Photonic Applications","In light of recent advancements in energy technology, there is an urgent need
for lead-free barium titanate (BTO) -based materials that exhibit remarkable
ferroelectric and photoelectric properties. Notwithstanding the considerable
experimental advances, a theoretical understanding from the electron and atomic
perspectives remains elusive. This study employs the generalized gradient
approximation plane wave pseudopotential technique to investigate the
structural, electronic, ferroelectric, and optical properties of (Zn,Co)
co-doped BaTiO3 (BZCT) based on density functional theory. The objective is to
ascertain the extent of performance enhancement and the underlying mechanism of
(Zn,Co) co-doping on barium titanate. Our findings reveal that incorporating
(Zn,Co) into the BaTiO3 lattice significantly augments the tetragonality of the
unit cell. Moreover, the ferroelectric properties are enhanced, with a
spontaneous polarization stronger than that observed in pure BTO, exhibiting
excellent ferroelectricity. The results of the Hubbard+U algorithm indicate
that the band gap of BZCT is reduced. Concurrently, the enhanced ferroelectric
polarization increases the built-in electric field of the material,
facilitating the separation of photogenerated carriers and improving optical
absorption. Consequently, the optical absorption ability and photorefractive
ability are effectively enhanced. BZCT, with its high spontaneous polarization
and outstanding optical properties, can be a promising candidate material in
energy storage and photovoltaics.",2024-12-27T11:26:38Z,http://arxiv.org/abs/2412.19591v1,"Zheng Kang, Mei Wu, Yiyu Feng, Jiahao Li, Jieming Zhang, Haiyi Tian, Ancheng Wang, Yunkai Wu, Xu Wang"
"Robust phase estimation of the ground-state energy without controlled
  time evolution on a quantum device","Estimating the ground-state energy of Hamiltonians in quantum systems is an
important task. In this work, we demonstrate that the ground-state energy can
be accurately estimated without controlled time evolution by using adiabatic
state preparation (ASP) and Ramsey-type measurement. By considering the
symmetry of the Hamiltonian governing the time evolution during ASP, we can
prepare a superposition of the ground state and reference state whose
eigenvalue is known. This enables the estimation of the ground-state energy via
Ramsey-type measurement. Furthermore, our method is robust against
non-adiabatic transitions, making it suitable for use with early fault-tolerant
quantum computers and quantum annealing.",2024-12-27T11:20:45Z,http://arxiv.org/abs/2412.19590v1,"Hiroki Kuji, Yuta Shingu, Tetsuro Nikuni, Takashi Imoto, Kenji Sugisaki, Yuichiro Matsuzaki"
"ViDTA: Enhanced Drug-Target Affinity Prediction via Virtual Graph Nodes
  and Attention-based Feature Fusion","Drug-target interaction is fundamental in understanding how drugs affect
biological systems, and accurately predicting drug-target affinity (DTA) is
vital for drug discovery. Recently, deep learning methods have emerged as a
significant approach for estimating the binding strength between drugs and
target proteins. However, existing methods simply utilize the drug's local
information from molecular topology rather than global information.
Additionally, the features of drugs and proteins are usually fused with a
simple concatenation operation, limiting their effectiveness. To address these
challenges, we proposed ViDTA, an enhanced DTA prediction framework. We
introduce virtual nodes into the Graph Neural Network (GNN)-based drug feature
extraction network, which acts as a global memory to exchange messages more
efficiently. By incorporating virtual graph nodes, we seamlessly integrate
local and global features of drug molecular structures, expanding the GNN's
receptive field. Additionally, we propose an attention-based linear feature
fusion network for better capturing the interaction information between drugs
and proteins. Experimental results evaluated on various benchmarks including
Davis, Metz, and KIBA demonstrate that our proposed ViDTA outperforms the
state-of-the-art baselines.",2024-12-27T11:19:10Z,http://arxiv.org/abs/2412.19589v1,"Minghui Li, Zikang Guo, Yang Wu, Peijin Guo, Yao Shi, Shengshan Hu, Wei Wan, Shengqing Hu"
Elliptic triad,"The triad refers to embedding the Macdonald polynomials into the
Noumi-Shiraishi functions and their reduction to solutions of simple linear
equations at particular values of $t$. It provides an alternative definition of
Macdonald theory. We discuss lifting the triad to an elliptic generalization of
the Noumi-Shiraishi functions. The central unknown ingredient is linear
equations, for which we discuss various possible approaches, including
immediate elliptic deformation of periodicity conditions, (elliptic)
Ding-Iohara-Miki algebra operators, and elliptic Kostka coefficients.",2024-12-27T11:18:49Z,http://arxiv.org/abs/2412.19588v1,"A. Mironov, A. Morozov, A. Popolitov, Z. Zakirova"
"Ultralight Signal Classification Model for Automatic Modulation
  Recognition","The growing complexity of radar signals demands responsive and accurate
detection systems that can operate efficiently on resource-constrained edge
devices. Existing models, while effective, often rely on substantial
computational resources and large datasets, making them impractical for edge
deployment. In this work, we propose an ultralight hybrid neural network
optimized for edge applications, delivering robust performance across
unfavorable signal-to-noise ratios (mean accuracy of 96.3% at 0 dB) using less
than 100 samples per class, and significantly reducing computational overhead.",2024-12-27T11:03:26Z,http://arxiv.org/abs/2412.19585v1,"Alessandro Daniele Genuardi Oquendo, Agustín Matías Galante Cerviño, Nilotpal Sinha, Luc Andrea, Sam Mugel, Román Orús"
Stamps and Mathematics,"This study examines the potential of using math-themed postage stamps in
mathematics lessons as a tool to engage students and integrate the subject with
history, art, and culture. Since the first mathematical stamps appeared in the
early 20th century, featuring prominent scholars like Carl Friedrich Gauss and
Isaac Newton, they serve not only as philatelic artifacts but also as
historical carriers of knowledge. The paper presents several practical projects
to interest students, such as creating their own math stamps, investigating the
price trends of math-themed stamps, and developing a timeline of mathematical
discoveries depicted in philatelic issues. The proposed projects develop
students' mathematical skills in areas such as percentage calculations, general
arithmetic, working with time intervals, and statistical analysis. Students can
analyze shapes, symmetry, and patterns on stamps, study principles of
proportion, and explore geometric figures. Using stamps broadens students'
horizons, providing an opportunity to become familiar with renowned
mathematicians from different eras, countries, and cultures. This also offers
students a new perspective on the subject, presenting mathematical discoveries
as part of the world's cultural heritage. Postage stamps dedicated to
mathematics can become a powerful tool for visualizing theoretical knowledge,
stimulating interest in mathematics, and encouraging independent research among
students.",2024-12-27T10:52:54Z,http://arxiv.org/abs/2412.19579v1,Nataliya M. Ivanova
"Gauging or extending bulk and boundary conformal field theories:
  Application to bulk and domain wall problem in topological matter and their
  descriptions by (mock) modular covariant","We study gauging operations (or group extensions) in (smeared) boundary
conformal field theories (BCFTs) and bulk conformal field theories and their
applications to various phenomena in topologically ordered systems. We apply
the resultant theories to the correspondence between the renormalization group
(RG) flow of CFTs and the classification of topological quantum field theories
in the testable information of general classes of partition functions. One can
obtain the bulk topological properties of $2+1$ dimensional topological ordered
phase corresponding to the massive RG flow of $1+1$ dimensional systems, or
smeared BCFT. We present an obstruction of mass condensation for smeared BCFT
analogous to the Lieb-Shultz-Mattis theorem for noninvertible symmetry. Related
to the bulk topological degeneracies in $2+1$ dimensions and quantum phases in
$1+1$ dimensions we construct a new series of BCFT. We also investigate the
implications of the massless RG flow of $1+1$ dimensional CFT to $2+1$
dimensional topological order which corresponds to the earlier proposal by L.
Kong and H. Zheng in [Nucl. Phys. B 966 (2021), 115384], arXiv:1912.01760
closely related to the integer-spin simple current by Schellekens and
Gato-Rivera. We study the properties of the product of two CFTs connected by
the two kinds of massless flows. The (mock) modular covariants appearing in the
analysis seem to contain new ones. By applying the folding trick to the coupled
model, we provide a general method to solve the gapped and charged domain wall.
One can obtain the general phenomenology of the transportation of anyons
through the domain wall. Our work gives a unified direction for the future
theoretical and numerical studies of the topological phase based on the
established data of classifications of conformal field theories or modular
invariants.",2024-12-27T10:46:30Z,http://arxiv.org/abs/2412.19577v1,Yoshiki Fukusumi
Hybrid Population Monte Carlo,"Importance sampling (IS) is a powerful Monte Carlo (MC) technique for
approximating intractable integrals, for instance in Bayesian inference. The
performance of IS relies heavily on the appropriate choice of the so-called
proposal distribution. Adaptive IS (AIS) methods iteratively improve target
estimates by adapting the proposal distribution. Recent AIS research focuses on
enhancing proposal adaptation for high-dimensional problems, while addressing
the challenge of multi-modal targets. In this paper, a new class of AIS methods
is presented, utilizing a hybrid approach that incorporates weighted samples
and proposal distributions to enhance performance. This approach belongs to the
family of population Monte Carlo (PMC) algorithms, where a population of
proposals is adapted to better approximate the target distribution. The
proposed hybrid population Monte Carlo (HPMC) implements a novel two-step
adaptation mechanism. In the first step, a hybrid method is used to generate
the population of the preliminary proposal locations based on both weighted
samples and location parameters. We use Hamiltonian Monte Carlo (HMC) to
generate the preliminary proposal locations. HMC has a good exploratory
behavior, especially in high dimension scenarios. In the second step, the novel
cooperation algorithms are performing to find the final proposals for the next
iteration. HPMC achieves a significant performance improvement in
high-dimensional problems when compared to the state-of-the-art algorithms. We
discuss the statistical properties of HPMC and show its high performance in two
challenging benchmarks.",2024-12-27T10:46:13Z,http://arxiv.org/abs/2412.19576v1,"Ali Mousavi, Víctor Elvira"
