Title,Summary,Published,Link,Authors
An End-to-End Depth-Based Pipeline for Selfie Image Rectification,"Portraits or selfie images taken from a close distance typically suffer from
perspective distortion. In this paper, we propose an end-to-end deep
learning-based rectification pipeline to mitigate the effects of perspective
distortion. We learn to predict the facial depth by training a deep CNN. The
estimated depth is utilized to adjust the camera-to-subject distance by moving
the camera farther, increasing the camera focal length, and reprojecting the 3D
image features to the new perspective. The reprojected features are then fed to
an inpainting module to fill in the missing pixels. We leverage a
differentiable renderer to enable end-to-end training of our depth estimation
and feature extraction nets to improve the rectified outputs. To boost the
results of the inpainting module, we incorporate an auxiliary module to predict
the horizontal movement of the camera which decreases the area that requires
hallucination of challenging face parts such as ears. Unlike previous works, we
process the full-frame input image at once without cropping the subject's face
and processing it separately from the rest of the body, eliminating the need
for complex post-processing steps to attach the face back to the subject's
body. To train our network, we utilize the popular game engine Unreal Engine to
generate a large synthetic face dataset containing various subjects, head
poses, expressions, eyewear, clothes, and lighting. Quantitative and
qualitative results show that our rectification pipeline outperforms previous
methods, and produces comparable results with a time-consuming 3D GAN-based
method while being more than 260 times faster.",2024-12-26T11:57:54Z,http://arxiv.org/abs/2412.19189v1,"Ahmed Alhawwary, Phong Nguyen-Ha, Janne Mustaniemi, Janne Heikkilä"
"Multi-Head Attention Driven Dynamic Visual-Semantic Embedding for
  Enhanced Image-Text Matching","With the rapid development of multimodal learning, the image-text matching
task, as a bridge connecting vision and language, has become increasingly
important. Based on existing research, this study proposes an innovative visual
semantic embedding model, Multi-Headed Consensus-Aware Visual-Semantic
Embedding (MH-CVSE). This model introduces a multi-head self-attention
mechanism based on the consensus-aware visual semantic embedding model (CVSE)
to capture information in multiple subspaces in parallel, significantly
enhancing the model's ability to understand and represent the complex
relationship between images and texts. In addition, we adopt a parameterized
feature fusion strategy to flexibly integrate feature information at different
levels, further improving the model's expressive power. In terms of loss
function design, the MH-CVSE model adopts a dynamic weight adjustment strategy
to dynamically adjust the weight according to the loss value itself, so that
the model can better balance the contribution of different loss terms during
training. At the same time, we introduce a cosine annealing learning rate
strategy to help the model converge more stably in the later stages of
training. Extensive experimental verification on the Flickr30k dataset shows
that the MH-CVSE model achieves better performance than previous methods in
both bidirectional image and text retrieval tasks, fully demonstrating its
effectiveness and superiority.",2024-12-26T11:46:22Z,http://arxiv.org/abs/2412.19184v1,Wenjing Chen
"Unraveling the magnetic and electronic complexity of intermetallic
  ErPd$_2$Si$_2$: Anisotropic thermal expansion, phase transitions, and twofold
  magnetotransport behavior","We present a comprehensive investigation into the physical properties of
intermetallic ErPd$_2$Si$_2$, a compound renowned for its intriguing magnetic
and electronic characteristics. We confirm the tetragonal crystal structure of
ErPd$_2$Si$_2$ within the $I4/mmm$ space group. Notably, we observed
anisotropic thermal expansion, with the lattice constant $a$ expanding and $c$
contracting between 15 K and 300 K. This behavior is attributed to lattice
vibrations and electronic contributions. Heat capacity measurements revealed
three distinct temperature regimes: $T_1 \sim 3.0$ K, $T_\textrm{N} \sim 4.20$
K, and $T_2 \sim 15.31$ K. These correspond to the disappearance of
spin-density waves, the onset of an incommensurate antiferromagnetic (AFM)
structure, and the crystal-field splitting and/or the presence of short-range
spin fluctuations, respectively. Remarkably, the AFM phase transition anomaly
was observed exclusively in low-field magnetization data (120 Oe) at
$T_\textrm{N}$. A high magnetic field ($B =$ 3 T) effectively suppressed this
anomaly, likely due to spin-flop and spin-flip transitions. Furthermore, the
extracted effective PM moments closely matched the expected theoretical value,
suggesting a dominant magnetic contribution from localized 4$f$ spins of Er.
Additionally, significant differences in resistance ($R$) values at low
temperatures under applied $B$ indicated a magnetoresistance (MR) effect with a
minimum value of -4.36\%. Notably, the measured MR effect exhibited anisotropic
behavior, where changes in the strength or direction of the applied $B$ induced
variations in the MR effect. A twofold symmetry of $R$ was discerned at 3 T and
9 T, originating from the orientation of spin moments relative to the applied
$B$. Intriguingly, above $T_\textrm{N}$, short-range spin fluctuations also
displayed a preferred orientation along the $c$-axis due to single-ion
anisotropy.",2024-12-26T11:39:24Z,http://arxiv.org/abs/2412.19181v1,"Kaitong Sun, Si Wu, Guanping Xu, Lingwei Li, Hongyu Chen, Qian Zhao, Muqing Su, Wolfgang Schmidt, Chongde Cao, Hai-Feng Li"
"Mask Approximation Net: Merging Feature Extraction and Distribution
  Learning for Remote Sensing Change Captioning","Remote sensing image change description, as a novel multimodal task in the
field of remote sensing processing, not only enables the detection of changes
in surface conditions but also provides detailed descriptions of these changes,
thereby enhancing human interpretability and interactivity. However, previous
methods mainly employed Convolutional Neural Network (CNN) architectures to
extract bitemporal image features. This approach often leads to an overemphasis
on designing specific network architectures and limits the captured feature
distributions to the current dataset, resulting in poor generalizability and
robustness when applied to other datasets or real-world scenarios. To address
these limitations, this paper proposes a novel approach for remote sensing
image change detection and description that integrates diffusion models, aiming
to shift the focus from conventional feature learning paradigms to data
distribution learning. The proposed method primarily includes a simple
multi-scale change detection module, whose output features are subsequently
refined using a diffusion model. Additionally, we introduce a frequency-guided
complex filter module to handle high-frequency noise during the diffusion
process, which helps to maintain model performance. Finally, we validate the
effectiveness of our proposed method on several remote sensing change detection
description datasets, demonstrating its superior performance. The code
available at MaskApproxNet.",2024-12-26T11:35:57Z,http://arxiv.org/abs/2412.19179v1,"Dongwei Sun, Xiangyong Cao"
"Reversed in Time: A Novel Temporal-Emphasized Benchmark for Cross-Modal
  Video-Text Retrieval","Cross-modal (e.g. image-text, video-text) retrieval is an important task in
information retrieval and multimodal vision-language understanding field.
Temporal understanding makes video-text retrieval more challenging than
image-text retrieval. However, we find that the widely used video-text
benchmarks have shortcomings in comprehensively assessing abilities of models,
especially in temporal understanding, causing large-scale image-text
pre-trained models can already achieve comparable zero-shot performance with
video-text pre-trained models. In this paper, we introduce RTime, a novel
temporal-emphasized video-text retrieval dataset. We first obtain videos of
actions or events with significant temporality, and then reverse these videos
to create harder negative samples. We then recruit annotators to judge the
significance and reversibility of candidate videos, and write captions for
qualified videos. We further adopt GPT-4 to extend more captions based on
human-written captions. Our RTime dataset currently consists of 21k videos with
10 captions per video, totalling about 122 hours. Based on RTime, we propose
three retrieval benchmark tasks: RTime-Origin, RTime-Hard, and RTime-Binary. We
further enhance the use of harder-negatives in model training, and benchmark a
variety of video-text models on RTime. Extensive experiment analysis proves
that RTime indeed poses new and higher challenges to video-text retrieval. We
release our RTime
dataset\footnote{\url{https://github.com/qyr0403/Reversed-in-Time}} to further
advance video-text retrieval and multimodal understanding research.",2024-12-26T11:32:00Z,http://arxiv.org/abs/2412.19178v1,"Yang Du, Yuqi Liu, Qin Jin"
"Towards Popularity-Aware Recommendation: A Multi-Behavior Enhanced
  Framework with Orthogonality Constraint","Top-$K$ recommendation involves inferring latent user preferences and
generating personalized recommendations accordingly, which is now ubiquitous in
various decision systems. Nonetheless, recommender systems usually suffer from
severe \textit{popularity bias}, leading to the over-recommendation of popular
items. Such a bias deviates from the central aim of reflecting user preference
faithfully, compromising both customer satisfaction and retailer profits.
Despite the prevalence, existing methods tackling popularity bias still have
limitations due to the considerable accuracy-debias tradeoff and the
sensitivity to extensive parameter selection, further exacerbated by the
extreme sparsity in positive user-item interactions.
  In this paper, we present a \textbf{Pop}ularity-aware top-$K$ recommendation
algorithm integrating multi-behavior \textbf{S}ide \textbf{I}nformation
(PopSI), aiming to enhance recommendation accuracy and debias performance
simultaneously. Specifically, by leveraging multiple user feedback that mirrors
similar user preferences and formulating it as a three-dimensional tensor,
PopSI can utilize all slices to capture the desiring user preferences
effectively. Subsequently, we introduced a novel orthogonality constraint to
refine the estimated item feature space, enforcing it to be invariant to item
popularity features thereby addressing our model's sensitivity to popularity
bias. Comprehensive experiments on real-world e-commerce datasets demonstrate
the general improvements of PopSI over state-of-the-art debias methods with a
marginal accuracy-debias tradeoff and scalability to practical applications.
The source code for our algorithm and experiments is available at
\url{https://github.com/Eason-sys/PopSI}.",2024-12-26T11:06:49Z,http://arxiv.org/abs/2412.19172v1,"Yishan Han, Biao Xu, Yao Wang, Shanxing Gao"
"High-Precision Schottky Diagnostics for Low-SNR Betatron Tune
  Measurement in Ramping Synchrotrons","This paper presents a novel Schottky diagnostics-based method for real-time
betatron tune measurement in ramping synchrotrons, exemplified by the Shanghai
Advanced Proton Therapy (SAPT) facility. The proposed approach achieves high
precision under challenging conditions, including low frequency resolution and
signal-to-noise ratios (SNR) as low as -15 dB within the bandwidth of a
narrowband detector. By employing Short-Time Fourier Transform (STFT) analysis
with automatically optimized time windows, the method effectively addresses the
rapid increase in revolution frequency from 4 MHz to 7.5 MHz over 0.35 seconds,
assuming constant beam properties within each window. Monte Carlo
macro-particle simulations are employed to generate Schottky signals, which are
subsequently combined with real noise collected from an analog-to-digital
converter to emulate practical conditions. The betatron tune measurement
procedure integrates longitudinal signal exclusion, spectrum smoothing, and
spectral multiplication to reliably extract transverse Schottky spectra buried
in noise, to enable precise betatron tune determination. Experimental results
demonstrate that the proposed method surpasses existing approaches in
precision, accuracy, and robustness, while meeting stringent design
requirements. This innovative approach addresses key limitations of Schottky
diagnostics for betatron tune measurement in ramping synchrotrons, providing a
foundation for applications such as proton therapy.",2024-12-26T11:05:21Z,http://arxiv.org/abs/2412.19171v1,"Peihan Sun, Manzhou Zhang, Renxian Yuan, Deming Li, Jian Dong, Ying Shi"
GFG -- Gender-Fair Generation: A CALAMITA Challenge,"Gender-fair language aims at promoting gender equality by using terms and
expressions that include all identities and avoid reinforcing gender
stereotypes. Implementing gender-fair strategies is particularly challenging in
heavily gender-marked languages, such as Italian. To address this, the
Gender-Fair Generation challenge intends to help shift toward gender-fair
language in written communication. The challenge, designed to assess and
monitor the recognition and generation of gender-fair language in both mono-
and cross-lingual scenarios, includes three tasks: (1) the detection of
gendered expressions in Italian sentences, (2) the reformulation of gendered
expressions into gender-fair alternatives, and (3) the generation of
gender-fair language in automatic translation from English to Italian. The
challenge relies on three different annotated datasets: the GFL-it corpus,
which contains Italian texts extracted from administrative documents provided
by the University of Brescia; GeNTE, a bilingual test set for gender-neutral
rewriting and translation built upon a subset of the Europarl dataset; and
Neo-GATE, a bilingual test set designed to assess the use of non-binary
neomorphemes in Italian for both fair formulation and translation tasks.
Finally, each task is evaluated with specific metrics: average of F1-score
obtained by means of BERTScore computed on each entry of the datasets for task
1, an accuracy measured with a gender-neutral classifier, and a
coverage-weighted accuracy for tasks 2 and 3.",2024-12-26T10:58:40Z,http://arxiv.org/abs/2412.19168v1,"Simona Frenda, Andrea Piergentili, Beatrice Savoldi, Marco Madeddu, Martina Rosola, Silvia Casola, Chiara Ferrando, Viviana Patti, Matteo Negri, Luisa Bentivogli"
"Dual Channel Multi-Attention in ViT for Biometric Authentication using
  Forehead Subcutaneous Vein Pattern and Periocular Pattern","Traditional biometric systems, like face and fingerprint recognition, have
encountered significant setbacks due to wearing face masks and hygiene
concerns. To meet the challenges of the partially covered face due to face
masks and hygiene concerns of fingerprint recognition, this paper proposes a
novel dual-channel multi-attention Vision Transformer (ViT) framework for
biometric authentication using forehead subcutaneous vein patterns and
periocular patterns, offering a promising alternative to traditional methods,
capable of performing well even with face masks and without any physical touch.
The proposed framework leverages a dual-channel ViT architecture, designed to
handle two distinct biometric traits. It can capture long-range dependencies of
independent features from the vein and periocular patterns. A custom classifier
is then designed to integrate the independently extracted features, producing a
final class prediction. The performance of the proposed algorithm was
rigorously evaluated using the Forehead Subcutaneous Vein Pattern and
Periocular Biometric Pattern (FSVP-PBP) database. The results demonstrated the
superiority of the algorithm over state-of-the-art methods, achieving
remarkable classification accuracy of $99.3 \pm 0.02\%$ with the combined vein
and periocular patterns.",2024-12-26T10:40:15Z,http://arxiv.org/abs/2412.19160v1,"Arun K. Sharma, Shubhobrata Bhattacharya, Motahar Reza"
"Referencing Where to Focus: Improving VisualGrounding with Referential
  Query","Visual Grounding aims to localize the referring object in an image given a
natural language expression. Recent advancements in DETR-based visual grounding
methods have attracted considerable attention, as they directly predict the
coordinates of the target object without relying on additional efforts, such as
pre-generated proposal candidates or pre-defined anchor boxes. However,
existing research primarily focuses on designing stronger multi-modal decoder,
which typically generates learnable queries by random initialization or by
using linguistic embeddings. This vanilla query generation approach inevitably
increases the learning difficulty for the model, as it does not involve any
target-related information at the beginning of decoding. Furthermore, they only
use the deepest image feature during the query learning process, overlooking
the importance of features from other levels. To address these issues, we
propose a novel approach, called RefFormer. It consists of the query adaption
module that can be seamlessly integrated into CLIP and generate the referential
query to provide the prior context for decoder, along with a task-specific
decoder. By incorporating the referential query into the decoder, we can
effectively mitigate the learning difficulty of the decoder, and accurately
concentrate on the target object. Additionally, our proposed query adaption
module can also act as an adapter, preserving the rich knowledge within CLIP
without the need to tune the parameters of the backbone network. Extensive
experiments demonstrate the effectiveness and efficiency of our proposed
method, outperforming state-of-the-art approaches on five visual grounding
benchmarks.",2024-12-26T10:19:20Z,http://arxiv.org/abs/2412.19155v1,"Yabing Wang, Zhuotao Tian, Qingpei Guo, Zheng Qin, Sanping Zhou, Ming Yang, Le Wang"
AskChart: Universal Chart Understanding through Textual Enhancement,"Chart understanding tasks such as ChartQA and Chart-to-Text involve
automatically extracting and interpreting key information from charts, enabling
users to query or convert visual data into structured formats. State-of-the-art
approaches primarily focus on visual cues from chart images, failing to
explicitly incorporate rich textual information (e.g., data labels and axis
labels) embedded within the charts. This textual information is vital for
intuitive human comprehension and interpretation of charts. Moreover, existing
models are often large and computationally intensive, limiting their practical
applicability. In this paper, we introduce AskChart, a universal model that
explicitly integrates both textual and visual cues from charts using a Mixture
of Experts (MoE) architecture. AskChart facilitates the learning of enhanced
visual-textual representations of charts for effectively handling multiple
chart understanding tasks, while maintaining a smaller model size. To capture
the synergy between visual and textual modalities, we curate a large-scale
dataset named ChartBank with about 7.5M data samples, which helps align textual
and visual information and facilitates the extraction of visual entities and
text. To effectively train AskChart, we design a three-stage training strategy
to align visual and textual modalities for learning robust visual-textual
representations and optimizing the learning of the MoE layer. Extensive
experiments across five datasets demonstrate the significant performance gains
of AskChart in four chart understanding tasks. Remarkably, AskChart with 4.6B
parameters outperforms state-of-the-art models with 13B parameters by 68.3% in
Open-ended ChartQA and 49.2% in Chart-to-Text tasks, while achieving comparable
performance in ChartQA and Chart-to-Table tasks.",2024-12-26T09:59:43Z,http://arxiv.org/abs/2412.19146v1,"Xudong Yang, Yifan Wu, Yizhang Zhu, Nan Tang, Yuyu Luo"
"CLIP-GS: Unifying Vision-Language Representation with 3D Gaussian
  Splatting","Recent works in 3D multimodal learning have made remarkable progress.
However, typically 3D multimodal models are only capable of handling point
clouds. Compared to the emerging 3D representation technique, 3D Gaussian
Splatting (3DGS), the spatially sparse point cloud cannot depict the texture
information of 3D objects, resulting in inferior reconstruction capabilities.
This limitation constrains the potential of point cloud-based 3D multimodal
representation learning. In this paper, we present CLIP-GS, a novel multimodal
representation learning framework grounded in 3DGS. We introduce the GS
Tokenizer to generate serialized gaussian tokens, which are then processed
through transformer layers pre-initialized with weights from point cloud
models, resulting in the 3DGS embeddings. CLIP-GS leverages contrastive loss
between 3DGS and the visual-text embeddings of CLIP, and we introduce an image
voting loss to guide the directionality and convergence of gradient
optimization. Furthermore, we develop an efficient way to generate triplets of
3DGS, images, and text, facilitating CLIP-GS in learning unified multimodal
representations. Leveraging the well-aligned multimodal representations,
CLIP-GS demonstrates versatility and outperforms point cloud-based models on
various 3D tasks, including multimodal retrieval, zero-shot, and few-shot
classification.",2024-12-26T09:54:25Z,http://arxiv.org/abs/2412.19142v1,"Siyu Jiao, Haoye Dong, Yuyang Yin, Zequn Jie, Yinlong Qian, Yao Zhao, Humphrey Shi, Yunchao Wei"
"How Panel Layouts Define Manga: Insights from Visual Ablation
  Experiments","Today, manga has gained worldwide popularity. However, the question of how
various elements of manga, such as characters, text, and panel layouts, reflect
the uniqueness of a particular work, or even define it, remains an unexplored
area. In this paper, we aim to quantitatively and qualitatively analyze the
visual characteristics of manga works, with a particular focus on panel layout
features. As a research method, we used facing page images of manga as input to
train a deep learning model for predicting manga titles, examining
classification accuracy to quantitatively analyze these features. Specifically,
we conducted ablation studies by limiting page image information to panel
frames to analyze the characteristics of panel layouts. Through a series of
quantitative experiments using all 104 works, 12 genres, and 10,122 facing page
images from the Manga109 dataset, as well as qualitative analysis using
Grad-CAM, our study demonstrates that the uniqueness of manga works is strongly
reflected in their panel layouts.",2024-12-26T09:53:37Z,http://arxiv.org/abs/2412.19141v1,"Siyuan Feng, Teruya Yoshinaga, Katsuhiko Hayashi, Koki Washio, Hidetaka Kamigaito"
"SILC-EFSA: Self-aware In-context Learning Correction for Entity-level
  Financial Sentiment Analysis","In recent years, fine-grained sentiment analysis in finance has gained
significant attention, but the scarcity of entity-level datasets remains a key
challenge. To address this, we have constructed the largest English and Chinese
financial entity-level sentiment analysis datasets to date. Building on this
foundation, we propose a novel two-stage sentiment analysis approach called
Self-aware In-context Learning Correction (SILC). The first stage involves
fine-tuning a base large language model to generate pseudo-labeled data
specific to our task. In the second stage, we train a correction model using a
GNN-based example retriever, which is informed by the pseudo-labeled data. This
two-stage strategy has allowed us to achieve state-of-the-art performance on
the newly constructed datasets, advancing the field of financial sentiment
analysis. In a case study, we demonstrate the enhanced practical utility of our
data and methods in monitoring the cryptocurrency market. Our datasets and code
are available at https://github.com/NLP-Bin/SILC-EFSA.",2024-12-26T09:53:01Z,http://arxiv.org/abs/2412.19140v1,"Senbin Zhu, Chenyuan He, Hongde Liu, Pengcheng Dong, Hanjie Zhao, Yuchen Yan, Yuxiang Jia, Hongying Zan, Min Peng"
PlanLLM: Video Procedure Planning with Refinable Large Language Models,"Video procedure planning, i.e., planning a sequence of action steps given the
video frames of start and goal states, is an essential ability for embodied AI.
Recent works utilize Large Language Models (LLMs) to generate enriched action
step description texts to guide action step decoding. Although LLMs are
introduced, these methods decode the action steps into a closed-set of one-hot
vectors, limiting the model's capability of generalizing to new steps or tasks.
Additionally, fixed action step descriptions based on world-level commonsense
may contain noise in specific instances of visual states. In this paper, we
propose PlanLLM, a cross-modal joint learning framework with LLMs for video
procedure planning. We propose an LLM-Enhanced Planning module which fully uses
the generalization ability of LLMs to produce free-form planning output and to
enhance action step decoding. We also propose Mutual Information Maximization
module to connect world-level commonsense of step descriptions and
sample-specific information of visual states, enabling LLMs to employ the
reasoning ability to generate step sequences. With the assistance of LLMs, our
method can both closed-set and open vocabulary procedure planning tasks. Our
PlanLLM achieves superior performance on three benchmarks, demonstrating the
effectiveness of our designs.",2024-12-26T09:51:05Z,http://arxiv.org/abs/2412.19139v1,"Dejie Yang, Zijing Zhao, YangLiu"
"A Rhetorical Relations-Based Framework for Tailored Multimedia Document
  Summarization","In the rapidly evolving landscape of digital content, the task of summarizing
multimedia documents, which encompass textual, visual, and auditory elements,
presents intricate challenges. These challenges include extracting pertinent
information from diverse formats, maintaining the structural integrity and
semantic coherence of the original content, and generating concise yet
informative summaries. This paper introduces a novel framework for multimedia
document summarization that capitalizes on the inherent structure of the
document to craft coherent and succinct summaries. Central to this framework is
the incorporation of a rhetorical structure for structural analysis, augmented
by a graph-based representation to facilitate the extraction of pivotal
information. Weighting algorithms are employed to assign significance values to
document units, thereby enabling effective ranking and selection of relevant
content. Furthermore, the framework is designed to accommodate user preferences
and time constraints, ensuring the production of personalized and contextually
relevant summaries. The summarization process is elaborately delineated,
encompassing document specification, graph construction, unit weighting, and
summary extraction, supported by illustrative examples and algorithmic
elucidation. This proposed framework represents a significant advancement in
automatic summarization, with broad potential applications across multimedia
document processing, promising transformative impacts in the field.",2024-12-26T09:29:59Z,http://arxiv.org/abs/2412.19133v1,"Azze-Eddine Maredj, Madjid Sadallah"
Semantic Residual for Multimodal Unified Discrete Representation,"Recent research in the domain of multimodal unified representations
predominantly employs codebook as representation forms, utilizing Vector
Quantization(VQ) for quantization, yet there has been insufficient exploration
of other quantization representation forms. Our work explores more precise
quantization methods and introduces a new framework, Semantic Residual
Cross-modal Information Disentanglement (SRCID), inspired by the numerical
residual concept inherent to Residual Vector Quantization (RVQ). SRCID employs
semantic residual-based information disentanglement for multimodal data to
better handle the inherent discrepancies between different modalities. Our
method enhances the capabilities of unified multimodal representations and
demonstrates exceptional performance in cross-modal generalization and
cross-modal zero-shot retrieval. Its average results significantly surpass
existing state-of-the-art models, as well as previous attempts with RVQ and
Finite Scalar Quantization (FSQ) based on these modals.",2024-12-26T09:08:52Z,http://arxiv.org/abs/2412.19128v1,"Hai Huang, Shulei Wang, Yan Xia"
SDRS: Shape-Differentiable Robot Simulator,"Robot simulators are indispensable tools across many fields, and recent
research has significantly improved their functionality by incorporating
additional gradient information. However, existing differentiable robot
simulators suffer from non-differentiable singularities, when robots undergo
substantial shape changes. To address this, we present the Shape-Differentiable
Robot Simulator (SDRS), designed to be differentiable under significant robot
shape changes. The core innovation of SDRS lies in its representation of robot
shapes using a set of convex polyhedrons. This approach allows us to generalize
smooth, penalty-based contact mechanics for interactions between any pair of
convex polyhedrons. Using the separating hyperplane theorem, SDRS introduces a
separating plane for each pair of contacting convex polyhedrons. This
separating plane functions as a zero-mass auxiliary entity, with its state
determined by the principle of least action. This setup ensures global
differentiability, even as robot shapes undergo significant geometric and
topological changes. To demonstrate the practical value of SDRS, we provide
examples of robot co-design scenarios, where both robot shapes and control
movements are optimized simultaneously.",2024-12-26T09:05:22Z,http://arxiv.org/abs/2412.19127v1,"Xiaohan Ye, Xifeng Gao, Kui Wu, Zherong Pan, Taku Komura"
Generalizations of Cyclic Codes over Product Rings,"In this article, for the finite field $\mathbb{F}_q$, we show that the
$\mathbb{F}_q$-algebra $\mathbb{F}_q[x]/\langle f(x) \rangle$ is isomorphic to
the product ring $\mathbb{F}_q^{\deg f(x)}$ if and only if $f(x)$ splits over
$\mathbb{F}_q$ into distinct factors. We generalize this result to the quotient
of the polynomial algebra $\mathbb{F}_q[x_1, x_2,\dots, x_k]$ by the ideal
$\langle f_1(x_1), f_2(x_2),\dots, f_k(x_k)\rangle.$ On the other hand, every
finite dimensional $\mathbb{F}_q$-algebra $\mathcal{A}$ has an orthogonal basis
of idempotents with their sum equal to $1_{\mathcal{A}}$ if and only if
$\mathcal{A}\cong\mathbb{F}_q^l$ as $\mathbb{F}_q$-algebras, where
$l=\dim_{\mathbb{F}_q} \mathcal{A}$. We utilize this characterization to study
polycyclic codes over $\mathcal{A}$ and get a unique decomposition of
polycyclic codes over $\mathcal{A}$ into polycyclic codes over $\mathbb{F}_q$
for every such orthogonal basis of $\mathcal{A}$, which is referred to as an
$\mathbb{F}_q$-decomposition. An $\mathbb{F}_q$-decomposition enables us to use
results of polycyclic codes over $\mathbb{F}_q$ to study polycyclic codes over
$\mathcal{A}$; for instance, we show that the annihilator dual of a polycyclic
code over $\mathcal{A}$ is a polycyclic code over $\mathcal{A}$. Furthermore,
we consider the obvious Gray map (which is obtained by restricting scalars from
$\mathcal{A}$ to $\mathbb{F}_q$) to find and study codes over $\mathbb{F}_q$
from codes over $\mathcal{A}$. Finally, with the help of different Gray maps,
we produce a good number of examples of MDS or almost-MDS or/and optimal codes;
some of them are LCD over $\mathbb{F}_q$.",2024-12-26T08:58:48Z,http://arxiv.org/abs/2412.19126v1,"Akanksha, Ritumoni Sarma"
"Advanced Knowledge Transfer: Refined Feature Distillation for Zero-Shot
  Quantization in Edge Computing","We introduce AKT (Advanced Knowledge Transfer), a novel method to enhance the
training ability of low-bit quantized (Q) models in the field of zero-shot
quantization (ZSQ). Existing research in ZSQ has focused on generating
high-quality data from full-precision (FP) models. However, these approaches
struggle with reduced learning ability in low-bit quantization due to its
limited information capacity. To overcome this limitation, we propose effective
training strategy compared to data generation. Particularly, we analyzed that
refining feature maps in the feature distillation process is an effective way
to transfer knowledge to the Q model. Based on this analysis, AKT efficiently
transfer core information from the FP model to the Q model. AKT is the first
approach to utilize both spatial and channel attention information in feature
distillation in ZSQ. Our method addresses the fundamental gradient exploding
problem in low-bit Q models. Experiments on CIFAR-10 and CIFAR-100 datasets
demonstrated the effectiveness of the AKT. Our method led to significant
performance enhancement in existing generative models. Notably, AKT achieved
significant accuracy improvements in low-bit Q models, achieving
state-of-the-art in the 3,5bit scenarios on CIFAR-10. The code is available at
https://github.com/Inpyo-Hong/AKT-Advanced-knowledge-Transfer.",2024-12-26T08:52:27Z,http://arxiv.org/abs/2412.19125v1,"Inpyo Hong, Youngwan Jo, Hyojeong Lee, Sunghyun Ahn, Sanghyun Park"
"Evaluating Self-Supervised Learning in Medical Imaging: A Benchmark for
  Robustness, Generalizability, and Multi-Domain Impact","Self-supervised learning (SSL) has emerged as a promising paradigm in medical
imaging, addressing the chronic challenge of limited labeled data in healthcare
settings. While SSL has shown impressive results, existing studies in the
medical domain are often limited in scope, focusing on specific datasets or
modalities, or evaluating only isolated aspects of model performance. This
fragmented evaluation approach poses a significant challenge, as models
deployed in critical medical settings must not only achieve high accuracy but
also demonstrate robust performance and generalizability across diverse
datasets and varying conditions. To address this gap, we present a
comprehensive evaluation of SSL methods within the medical domain, with a
particular focus on robustness and generalizability. Using the MedMNIST dataset
collection as a standardized benchmark, we evaluate 8 major SSL methods across
11 different medical datasets. Our study provides an in-depth analysis of model
performance in both in-domain scenarios and the detection of
out-of-distribution (OOD) samples, while exploring the effect of various
initialization strategies, model architectures, and multi-domain pre-training.
We further assess the generalizability of SSL methods through cross-dataset
evaluations and the in-domain performance with varying label proportions (1%,
10%, and 100%) to simulate real-world scenarios with limited supervision. We
hope this comprehensive benchmark helps practitioners and researchers make more
informed decisions when applying SSL methods to medical applications.",2024-12-26T08:51:56Z,http://arxiv.org/abs/2412.19124v1,"Valay Bundele, Oğuz Ata Çal, Bora Kargi, Karahan Sarıtaş, Kıvanç Tezören, Zohreh Ghaderi, Hendrik Lensch"
"Characterizing resources for multiparameter estimation of SU(2) and
  SU(1,1) unitaries","We investigate the estimation of multiple parameters generated by a unitary
evolution with non-commuting Hamiltonians that form a closed algebra. In
particular, we consider the three-parameter estimation of SU(2) and SU(1,1)
unitaries and analyze the ideal scaling of precision in terms of typical
resources such as the total particle number, identifying novel probe states
that can achieve Heisenberg scaling for all the three parameters. On top of
that, we also consider a more pragmatic framework where the estimation is
performed via the so-called method of moments, i.e., via measurements of
signal-to-noise ratios of time-evolved observables, which we restrict to be the
first two moments of the Hamiltonian generators. We consider the ideal classes
of states that we have identified by maximizing the quantum Fisher information
matrix, and analyze the maximal precision achievable from measuring only the
first two moments of the generators. As a result, we find that in this context
with limited resources accessible, the twin-Fock state emerges as the only
probe state that allows the estimation of two out of the three parameters with
Heisenberg precision scaling. We also analyze further states, including
Gaussian states, as well as Schr{\""o}dinger-cat-like states, this time
restricting to measurements linear in the su(2) and su(1,1) operators. In this
case, we find that while the former can indeed achieve Heisenberg scaling for
one or two parameters, the latter cannot, which confirms the fact that more
complicated measurements would be needed in that case.",2024-12-26T08:36:38Z,http://arxiv.org/abs/2412.19119v1,"Shaowei Du, Shuheng Liu, Frank E. S. Steinhoff, Giuseppe Vitagliano"
Discrete vs. Continuous Trade-offs for Generative Models,"This work explores the theoretical and practical foundations of denoising
diffusion probabilistic models (DDPMs) and score-based generative models, which
leverage stochastic processes and Brownian motion to model complex data
distributions. These models employ forward and reverse diffusion processes
defined through stochastic differential equations (SDEs) to iteratively add and
remove noise, enabling high-quality data generation. By analyzing the
performance bounds of these models, we demonstrate how score estimation errors
propagate through the reverse process and bound the total variation distance
using discrete Girsanov transformations, Pinsker's inequality, and the data
processing inequality (DPI) for an information theoretic lens.",2024-12-26T08:14:27Z,http://arxiv.org/abs/2412.19114v1,"Jathin Korrapati, Tanish Baranwal, Rahul Shah"
