Title,Summary,Published,Link,Authors
"Federated Hybrid Training and Self-Adversarial Distillation: Towards
  Robust Edge Networks","Federated learning (FL) is a distributed training technology that enhances
data privacy in mobile edge networks by allowing data owners to collaborate
without transmitting raw data to the edge server. However, data heterogeneity
and adversarial attacks pose challenges to develop an unbiased and robust
global model for edge deployment. To address this, we propose Federated hyBrid
Adversarial training and self-adversarial disTillation (FedBAT), a new
framework designed to improve both robustness and generalization of the global
model. FedBAT seamlessly integrates hybrid adversarial training and
self-adversarial distillation into the conventional FL framework from data
augmentation and feature distillation perspectives. From a data augmentation
perspective, we propose hybrid adversarial training to defend against
adversarial attacks by balancing accuracy and robustness through a weighted
combination of standard and adversarial training. From a feature distillation
perspective, we introduce a novel augmentation-invariant adversarial
distillation method that aligns local adversarial features of augmented images
with their corresponding unbiased global clean features. This alignment can
effectively mitigate bias from data heterogeneity while enhancing both the
robustness and generalization of the global model. Extensive experimental
results across multiple datasets demonstrate that FedBAT yields comparable or
superior performance gains in improving robustness while maintaining accuracy
compared to several baselines.",2024-12-26T21:32:08Z,http://arxiv.org/abs/2412.19354v1,"Yu Qiao, Apurba Adhikary, Kitae Kim, Eui-Nam Huh, Zhu Han, Choong Seon Hong"
ETTA: Elucidating the Design Space of Text-to-Audio Models,"Recent years have seen significant progress in Text-To-Audio (TTA) synthesis,
enabling users to enrich their creative workflows with synthetic audio
generated from natural language prompts. Despite this progress, the effects of
data, model architecture, training objective functions, and sampling strategies
on target benchmarks are not well understood. With the purpose of providing a
holistic understanding of the design space of TTA models, we set up a
large-scale empirical experiment focused on diffusion and flow matching models.
Our contributions include: 1) AF-Synthetic, a large dataset of high quality
synthetic captions obtained from an audio understanding model; 2) a systematic
comparison of different architectural, training, and inference design choices
for TTA models; 3) an analysis of sampling methods and their Pareto curves with
respect to generation quality and inference speed. We leverage the knowledge
obtained from this extensive analysis to propose our best model dubbed
Elucidated Text-To-Audio (ETTA). When evaluated on AudioCaps and MusicCaps,
ETTA provides improvements over the baselines trained on publicly available
data, while being competitive with models trained on proprietary data. Finally,
we show ETTA's improved ability to generate creative audio following complex
and imaginative captions -- a task that is more challenging than current
benchmarks.",2024-12-26T21:13:12Z,http://arxiv.org/abs/2412.19351v1,"Sang-gil Lee, Zhifeng Kong, Arushi Goel, Sungwon Kim, Rafael Valle, Bryan Catanzaro"
"Semi-Supervised Learning from Small Annotated Data and Large Unlabeled
  Data for Fine-grained PICO Entity Recognition","Objective: Extracting PICO elements -- Participants, Intervention,
Comparison, and Outcomes -- from clinical trial literature is essential for
clinical evidence retrieval, appraisal, and synthesis. Existing approaches do
not distinguish the attributes of PICO entities. This study aims to develop a
named entity recognition (NER) model to extract PICO entities with fine
granularities.
  Materials and Methods: Using a corpus of 2,511 abstracts with PICO mentions
from 4 public datasets, we developed a semi-supervised method to facilitate the
training of a NER model, FinePICO, by combining limited annotated data of PICO
entities and abundant unlabeled data. For evaluation, we divided the entire
dataset into two subsets: a smaller group with annotations and a larger group
without annotations. We then established the theoretical lower and upper
performance bounds based on the performance of supervised learning models
trained solely on the small, annotated subset and on the entire set with
complete annotations, respectively. Finally, we evaluated FinePICO on both the
smaller annotated subset and the larger, initially unannotated subset. We
measured the performance of FinePICO using precision, recall, and F1.
  Results: Our method achieved precision/recall/F1 of 0.567/0.636/0.60,
respectively, using a small set of annotated samples, outperforming the
baseline model (F1: 0.437) by more than 16\%. The model demonstrates
generalizability to a different PICO framework and to another corpus, which
consistently outperforms the benchmark in diverse experimental settings
(p-value \textless0.001).
  Conclusion: This study contributes a generalizable and effective
semi-supervised approach to named entity recognition leveraging large unlabeled
data together with small, annotated data. It also initially supports
fine-grained PICO extraction.",2024-12-26T20:24:35Z,http://arxiv.org/abs/2412.19346v1,"Fangyi Chen, Gongbo Zhang, Yilu Fang, Yifan Peng, Chunhua Weng"
Advanced Scheduling of Electrolyzer Modules for Grid Flexibility,"As the transition to sustainable power generation progresses, green hydrogen
production via electrolysis is expected to gain importance as a means for
energy storage and flexible load to complement variable renewable generation.
With the increasing need for cost-effective and efficient hydrogen production,
electrolyzer optimization is essential to improve both energy efficiency and
profitability. This paper analyzes how the efficiency and modular setup of
alkaline hydrogen electrolyzers can improve hydrogen output of systems linked
to a fluctuating renewable power supply. To explore this, we propose a
day-ahead optimal scheduling problem of a hybrid wind and electrolyzer system.
The novelty of our approach lies in modeling the number and capacity of
electrolyzer modules, and capturing the modules' impact on the hydrogen
production and efficiency. We solve the resulting mixed-integer optimization
problem with several different combinations of number of modules, efficiency
and operating range parameters, using day-ahead market data from a wind farm
generator in the ERCOT system as an input. Our results demonstrate that the
proposed approach ensures that electrolyzer owners can better optimize the
operation of their systems, achieving greater hydrogen production and higher
revenue. Key findings include that as the number of modules in a system with
the same overall capacity increases, hydrogen production and revenue increases.",2024-12-26T20:24:01Z,http://arxiv.org/abs/2412.19345v1,"Angelina Lesniak, Andrea Gloppen Johnsen, Noah Rhodes, Line Roald"
Identifying Split Vacancies with Foundation Models and Electrostatics,"Point defects are ubiquitous in solid-state compounds, dictating many
functional properties such as conductivity, catalytic activity and carrier
recombination. Over the past decade, the prevalence of metastable defect
geometries and their importance to relevant properties has been increasingly
recognised. A particularly striking example of this is split vacancies, where
an isolated atomic vacancy transforms to a stoichiometry-conserving complex of
two vacancies and an interstitial ($V_X \rightarrow [V_X + X_i + V_X]$), which
can be accompanied by a dramatic lowering of the defect energy and change in
behaviour. Such species are particularly challenging to identify from
computation, due to the `non-local' nature of this reconstruction. Here, I
present an approach for efficiently identifying such species in solid-state
compounds, through tiered screening which combines geometric analysis,
electrostatic energies and foundation machine learning (ML) models. This
approach allows the screening of all compounds in the Materials Project
database (including all entries in the ICSD, along with several thousand
predicted metastable materials), identifying thousands of split vacancy
configurations, hitherto unknown. This study highlights both the potential
utility of machine-learning potentials for defect investigations, with
important caveats, and the importance of global optimisation approaches for
correctly identifying stable defect geometries.",2024-12-26T18:58:52Z,http://arxiv.org/abs/2412.19330v1,Seán R. Kavanagh
"Deep learning and whole-brain networks for biomarker discovery: modeling
  the dynamics of brain fluctuations in resting-state and cognitive tasks","Background: Brain network models offer insights into brain dynamics, but the
utility of model-derived bifurcation parameters as biomarkers remains
underexplored. Objective: This study evaluates bifurcation parameters from a
whole-brain network model as biomarkers for distinguishing brain states
associated with resting-state and task-based cognitive conditions. Methods:
Synthetic BOLD signals were generated using a supercritical Hopf brain network
model to train deep learning models for bifurcation parameter prediction.
Inference was performed on Human Connectome Project data, including both
resting-state and task-based conditions. Statistical analyses assessed the
separability of brain states based on bifurcation parameter distributions.
Results: Bifurcation parameter distributions differed significantly across task
and resting-state conditions ($p &lt; 0.0001$ for all but one comparison).
Task-based brain states exhibited higher bifurcation values compared to rest.
Conclusion: Bifurcation parameters effectively differentiate cognitive and
resting states, warranting further investigation as biomarkers for brain state
characterization and neurological disorder assessment.",2024-12-26T18:58:38Z,http://arxiv.org/abs/2412.19329v1,"Facundo Roffet, Gustavo Deco, Claudio Delrieux, Gustavo Patow"
"Resolving the Ambiguity of Complete-to-Partial Point Cloud Registration
  for Image-Guided Liver Surgery with Patches-to-Partial Matching","In image-guided liver surgery, the initial rigid alignment between
preoperative and intraoperative data, often represented as point clouds, is
crucial for providing sub-surface information from preoperative CT/MRI images
to the surgeon during the procedure. Currently, this alignment is typically
performed using semi-automatic methods, which, while effective to some extent,
are prone to errors that demand manual correction. Point cloud
correspondence-based registration methods are promising to serve as a fully
automatic solution. However, they may struggle in scenarios with limited
intraoperative surface visibility, a common challenge in liver surgery,
particularly in laparoscopic procedures, which we refer to as
complete-to-partial ambiguity. We first illustrate this ambiguity by evaluating
the performance of state-of-the-art learning-based point cloud registration
methods on our carefully constructed in silico and in vitro datasets. Then, we
propose a patches-to-partial matching strategy as a plug-and-play module to
resolve the ambiguity, which can be seamlessly integrated into learning-based
registration methods without disrupting their end-to-end structure. It has
proven effective and efficient in improving registration performance for cases
with limited intraoperative visibility. The constructed benchmark and the
proposed module establish a solid foundation for advancing applications of
point cloud correspondence-based registration methods in image-guided liver
surgery.",2024-12-26T18:58:29Z,http://arxiv.org/abs/2412.19328v1,"Zixin Yang, Jon S. Heiselman, Cheng Han, Kelly Merrell, Richard Simon, Cristian. A. Linte"
"Performance Control in Early Exiting to Deploy Large Models at the Same
  Cost of Smaller Ones","Early Exiting (EE) is a promising technique for speeding up inference by
adaptively allocating compute resources to data points based on their
difficulty. The approach enables predictions to exit at earlier layers for
simpler samples while reserving more computation for challenging ones. In this
study, we first present a novel perspective on the EE approach, showing that
larger models deployed with EE can achieve higher performance than smaller
models while maintaining similar computational costs. As existing EE approaches
rely on confidence estimation at each exit point, we further study the impact
of overconfidence on the controllability of the compute-performance trade-off.
We introduce Performance Control Early Exiting (PCEE), a method that enables
accuracy thresholding by basing decisions not on a data point's confidence but
on the average accuracy of samples with similar confidence levels from a
held-out validation set. In our experiments, we show that PCEE offers a simple
yet computationally efficient approach that provides better control over
performance than standard confidence-based approaches, and allows us to scale
up model sizes to yield performance gain while reducing the computational cost.",2024-12-26T18:54:32Z,http://arxiv.org/abs/2412.19325v1,"Mehrnaz Mofakhami, Reza Bayat, Ioannis Mitliagkas, Joao Monteiro, Valentina Zantedeschi"
Electron efficiency in LHC Run-2 with the ATLAS experiment,"The document presents a general overview of the electron reconstruction,
identification and isolation performance in the ATLAS experiment. The results
are obtained using 13 TeV proton-proton collision data collected during the LHC
Run-2. The electron reconstruction efficiency is higher than 97%, and the ratio
of data to Monte Carlo simulation efficiency is close to unity, with associated
uncertainties generally smaller than 0.1%. The electron identification is shown
for three working points, and depending on the electron $E_T$, it can be as low
as 60%, increasing to more than 80% above 50 GeV. The correction factors are
close to one, generally within 5%. Five isolation working points are
recommended in the ATLAS experiment, to successfully reject fake/non-prompt
electrons. Their dependency on the electron identification working points is
shown and discussed, as well as their pile-up dependency, and their performance
versus electron $E_T$ and $\eta$.
  Document based on a presentation at the XI International Conference on New
Frontiers in Physics (ICNFP 2022).
  keywords; prompt electrons, reconstruction, identification, isolation,
fake/non-prompt electrons",2024-12-26T18:50:43Z,http://arxiv.org/abs/2412.19323v1,Otilia Ducu
Adaptive Conformal Inference by Betting,"Conformal prediction is a valuable tool for quantifying predictive
uncertainty of machine learning models. However, its applicability relies on
the assumption of data exchangeability, a condition which is often not met in
real-world scenarios. In this paper, we consider the problem of adaptive
conformal inference without any assumptions about the data generating process.
Existing approaches for adaptive conformal inference are based on optimizing
the pinball loss using variants of online gradient descent. A notable
shortcoming of such approaches is in their explicit dependence on and
sensitivity to the choice of the learning rates. In this paper, we propose a
different approach for adaptive conformal inference that leverages
parameter-free online convex optimization techniques. We prove that our method
controls long-term miscoverage frequency at a nominal level and demonstrate its
convincing empirical performance without any need of performing cumbersome
parameter tuning.",2024-12-26T18:42:08Z,http://arxiv.org/abs/2412.19318v1,"Aleksandr Podkopaev, Darren Xu, Kuang-Chih Lee"
"ATLAS searches for higgsinos with R-parity violating couplings in events
  with leptons","This document presents two searches for Supersymmetry through the direct
production of pairs of higgsinos decaying into final states with leptons and
($b$-) jets. The analyses are performed using 139~fb$^{-1}$ of the 13~TeV
proton-proton collision data collected with the ATLAS detector. The methods
used to estimate the Standard Model and detector backgrounds are discussed, as
well as their shortcomings. Finally, results in selected signal regions, and
some exclusion limits, are presented, illustrating the significant improvement
over the previous exclusion limits.
  Document based on a presentation at the XI International Conference on New
Frontiers in Physics (ICNFP 2022).",2024-12-26T18:41:55Z,http://arxiv.org/abs/2412.19317v1,Otilia Ducu
Towards a Single ASR Model That Generalizes to Disordered Speech,"This study investigates the impact of integrating a dataset of disordered
speech recordings ($\sim$1,000 hours) into the fine-tuning of a near
state-of-the-art ASR baseline system. Contrary to what one might expect,
despite the data being less than 1% of the training data of the ASR system, we
find a considerable improvement in disordered speech recognition accuracy.
Specifically, we observe a 33% improvement on prompted speech, and a 26%
improvement on a newly gathered spontaneous, conversational dataset of
disordered speech. Importantly, there is no significant performance decline on
standard speech recognition benchmarks. Further, we observe that the proposed
tuning strategy helps close the gap between the baseline system and
personalized models by 64% highlighting the significant progress as well as the
room for improvement. Given the substantial benefits of our findings, this
experiment suggests that from a fairness perspective, incorporating a small
fraction of high quality disordered speech data in a training recipe is an easy
step that could be done to make speech technology more accessible for users
with speech disabilities.",2024-12-26T18:39:15Z,http://arxiv.org/abs/2412.19315v1,"Jimmy Tobin, Katrin Tomanek, Subhashini Venugopalan"
"Theoretical models for longitudinal coupled-bunch instabilities driven
  by harmonic cavities in electron storage rings","We present a theoretical framework for analyzing longitudinal coupled-bunch
instabilities in double-rf systems with even filling patterns, accounting for
potential-well distortion and multiple azimuthal modes. The linearized Vlasov
equation is solved in the frequency-domain for an arbitrary rf potential to
derive the Lebedev equation. We unified different formulations, obtaining
results from recent publications as particular cases. Applications to Robinson
dipole-quadrupole mode coupling and the periodic transient beam loading
(PTBL)/mode-1 instability are presented. Notably, for the first time,
theoretical predictions of the mode-1 thresholds show excellent agreement with
experimental data. The analysis reveals that the PTBL instability is a
zero-frequency effect dependent on azimuthal mode interactions and resistant to
Landau damping, providing new insights into its mechanism. The methods are
implemented in the open-source package pycolleff, offering a useful
semi-analytical tool for studying instabilities in electron storage rings with
harmonic cavities.",2024-12-26T18:11:39Z,http://arxiv.org/abs/2412.19308v1,Murilo B. Alves
"Perceive, Query &amp; Reason: Enhancing Video QA with Question-Guided
  Temporal Queries","Video Question Answering (Video QA) is a challenging video understanding task
that requires models to comprehend entire videos, identify the most relevant
information based on contextual cues from a given question, and reason
accurately to provide answers. Recent advancements in Multimodal Large Language
Models (MLLMs) have transformed video QA by leveraging their exceptional
commonsense reasoning capabilities. This progress is largely driven by the
effective alignment between visual data and the language space of MLLMs.
However, for video QA, an additional space-time alignment poses a considerable
challenge for extracting question-relevant information across frames. In this
work, we investigate diverse temporal modeling techniques to integrate with
MLLMs, aiming to achieve question-guided temporal modeling that leverages
pre-trained visual and textual alignment in MLLMs. We propose T-Former, a novel
temporal modeling method that creates a question-guided temporal bridge between
frame-wise visual perception and the reasoning capabilities of LLMs. Our
evaluation across multiple video QA benchmarks demonstrates that T-Former
competes favorably with existing temporal modeling approaches and aligns with
recent advancements in video QA.",2024-12-26T17:53:14Z,http://arxiv.org/abs/2412.19304v1,"Roberto Amoroso, Gengyuan Zhang, Rajat Koner, Lorenzo Baraldi, Rita Cucchiara, Volker Tresp"
RecLM: Recommendation Instruction Tuning,"Modern recommender systems aim to deeply understand users' complex
preferences through their past interactions. While deep collaborative filtering
approaches using Graph Neural Networks (GNNs) excel at capturing user-item
relationships, their effectiveness is limited when handling sparse data or
zero-shot scenarios, primarily due to constraints in ID-based embedding
functions. To address these challenges, we propose a model-agnostic
recommendation instruction-tuning paradigm that seamlessly integrates large
language models with collaborative filtering. Our proposed Recommendation
Language Model (RecLM) enhances the capture of user preference diversity
through a carefully designed reinforcement learning reward function that
facilitates self-augmentation of language models. Comprehensive evaluations
demonstrate significant advantages of our approach across various settings, and
its plug-and-play compatibility with state-of-the-art recommender systems
results in notable performance enhancements.",2024-12-26T17:51:54Z,http://arxiv.org/abs/2412.19302v1,"Yangqin Jiang, Yuhao Yang, Lianghao Xia, Da Luo, Kangyi Lin, Chao Huang"
"Sample Complexity of Data-driven Multistage Stochastic Programming under
  Markovian Uncertainty","This work is motivated by the challenges of applying the sample average
approximation (SAA) method to multistage stochastic programming with an unknown
continuous-state Markov process. While SAA is widely used in static and
two-stage stochastic optimization, it becomes computationally intractable in
general multistage settings as the time horizon $T$ increases. Indeed, the
number of samples required to obtain a reasonably accurate solution grows
exponentially$\text{ -- }$a phenomenon known as the curse of dimensionality
with respect to the time horizon. To overcome this limitation, we propose a
novel data-driven approach, the Markov Recombining Scenario Tree (MRST) method,
which constructs an approximate problem using only two independent trajectories
of historical data. Our analysis demonstrates that the MRST method achieves
polynomial sample complexity in $T$, providing a more efficient alternative to
SAA. Numerical experiments on the Linear Quadratic Gaussian problem show that
MRST outperforms SAA, addressing the curse of dimensionality.",2024-12-26T17:46:27Z,http://arxiv.org/abs/2412.19299v1,"Hyuk Park, Grani A. Hanasusanto"
Spatio-Temporal Differences in Bike Sharing Usage: A Tale of Six Cities,"This study investigates the spatio-temporal patterns of Bike Sharing System
(BSS) usage in six major cities: New York, London, Tokyo, Boston, Chicago and
Washington D.C. By analyzing data over a 30-day period with comparable climate
and average temperatures, we explored differences in BSS usage between weekdays
and weekends in those cities using Jensen-Shannon divergence (JSD) and rank
distribution analysis. Our findings reveal significant temporal differences in
BSS usage that were commonly observed in all cities, with weekday patterns
dominated by commute peaks and weekend patterns reflecting recreational
activities. Friday emerges as a transitional day, sharing the characteristics
of both weekdays and weekends. Meanwhile, docking station usage rank
distributions show remarkable consistency between weekdays and weekends for
most cities, with London being a unique anomaly. This study highlights the
potential of BSS data to uncover urban mobility patterns and the underlying
structures of cities. The results suggest that BSS usage reflects both
intrinsic user behavior and external influences such as urban planning.",2024-12-26T17:35:28Z,http://arxiv.org/abs/2412.19294v1,"Shu-ichi Kinoshita, Yuya Bando, Hiroki Sayama"
RAG with Differential Privacy,"Retrieval-Augmented Generation (RAG) has emerged as the dominant technique to
provide *Large Language Models* (LLM) with fresh and relevant context,
mitigating the risk of hallucinations and improving the overall quality of
responses in environments with large and fast moving knowledge bases. However,
the integration of external documents into the generation process raises
significant privacy concerns. Indeed, when added to a prompt, it is not
possible to guarantee a response will not inadvertently expose confidential
data, leading to potential breaches of privacy and ethical dilemmas. This paper
explores a practical solution to this problem suitable to general knowledge
extraction from personal data. It shows *differentially private token
generation* is a viable approach to private RAG.",2024-12-26T17:34:26Z,http://arxiv.org/abs/2412.19291v1,Nicolas Grislain
"ViPCap: Retrieval Text-Based Visual Prompts for Lightweight Image
  Captioning","Recent lightweight image captioning models using retrieved data mainly focus
on text prompts. However, previous works only utilize the retrieved text as
text prompts, and the visual information relies only on the CLIP visual
embedding. Because of this issue, there is a limitation that the image
descriptions inherent in the prompt are not sufficiently reflected in the
visual embedding space. To tackle this issue, we propose ViPCap, a novel
retrieval text-based visual prompt for lightweight image captioning. ViPCap
leverages the retrieved text with image information as visual prompts to
enhance the ability of the model to capture relevant visual information. By
mapping text prompts into the CLIP space and generating multiple randomized
Gaussian distributions, our method leverages sampling to explore randomly
augmented distributions and effectively retrieves the semantic features that
contain image information. These retrieved features are integrated into the
image and designated as the visual prompt, leading to performance improvements
on the datasets such as COCO, Flickr30k, and NoCaps. Experimental results
demonstrate that ViPCap significantly outperforms prior lightweight captioning
models in efficiency and effectiveness, demonstrating the potential for a
plug-and-play solution.",2024-12-26T17:29:38Z,http://arxiv.org/abs/2412.19289v1,"Taewhan Kim, Soeun Lee, Si-Woo Kim, Dong-Jin Kim"
Improving Generalization for AI-Synthesized Voice Detection,"AI-synthesized voice technology has the potential to create realistic human
voices for beneficial applications, but it can also be misused for malicious
purposes. While existing AI-synthesized voice detection models excel in
intra-domain evaluation, they face challenges in generalizing across different
domains, potentially becoming obsolete as new voice generators emerge. Current
solutions use diverse data and advanced machine learning techniques (e.g.,
domain-invariant representation, self-supervised learning), but are limited by
predefined vocoders and sensitivity to factors like background noise and
speaker identity. In this work, we introduce an innovative disentanglement
framework aimed at extracting domain-agnostic artifact features related to
vocoders. Utilizing these features, we enhance model learning in a flat loss
landscape, enabling escape from suboptimal solutions and improving
generalization. Extensive experiments on benchmarks show our approach
outperforms state-of-the-art methods, achieving up to 5.12% improvement in the
equal error rate metric in intra-domain and 7.59% in cross-domain evaluations.",2024-12-26T16:45:20Z,http://arxiv.org/abs/2412.19279v1,"Hainan Ren, Lin Li, Chun-Hao Liu, Xin Wang, Shu Hu"
Memory-Centric Computing: Recent Advances in Processing-in-DRAM,"Memory-centric computing aims to enable computation capability in and near
all places where data is generated and stored. As such, it can greatly reduce
the large negative performance and energy impact of data access and data
movement, by 1) fundamentally avoiding data movement, 2) reducing data access
latency &amp; energy, and 3) exploiting large parallelism of memory arrays. Many
recent studies show that memory-centric computing can largely improve system
performance &amp; energy efficiency. Major industrial vendors and startup companies
have recently introduced memory chips with sophisticated computation
capabilities. Going forward, both hardware and software stack should be
revisited and designed carefully to take advantage of memory-centric computing.
  This work describes several major recent advances in memory-centric
computing, specifically in Processing-in-DRAM, a paradigm where the operational
characteristics of a DRAM chip are exploited and enhanced to perform
computation on data stored in DRAM. Specifically, we describe 1) new techniques
that slightly modify DRAM chips to enable both enhanced computation capability
and easier programmability, 2) new experimental studies that demonstrate the
functionally-complete bulk-bitwise computational capability of real commercial
off-the-shelf DRAM chips, without any modifications to the DRAM chip or the
interface, and 3) new DRAM designs that improve access granularity &amp;
efficiency, unleashing the true potential of Processing-in-DRAM.",2024-12-26T16:31:40Z,http://arxiv.org/abs/2412.19275v1,"Onur Mutlu, Ataberk Olgun, Geraldo F. Oliveira, Ismail Emir Yuksel"
"Anvendelse av kunstig intelligens (KI) i Norge i norsk offentlig sektor
  2024","There are great expectations for the use of AI in Norway. On the other hand,
it is reported that the adoption of AI in Norway is slower than expected in
both the private and public sectors. Using responses from NOKIOS Technology
Radar 2017-2021, IT in Practice surveys conducted by Ramboll in 2021-2024, as
well as another national survey as part of a five-year cycle, this article
looks at reported and planned use of AI with a focus on local (municipalities)
and national government agencies. IT in practice is distributed to a large
number of Norwegian public agencies, with a response rate of over 5o percent.
The most recent data (2024) presented in this article is based on responses
from 335 public organizations, with 237 municipalities, and 98 public
organizations at the national or regional level. The survey confirms that the
use of AI is still at an early stage, although expectations are high for future
use.
  --
  Det er store forventninger til bruk av KI i Norge. P{\aa} den annen side
rapporteres det at adopsjonen av KI i Norge g{\aa}r tregere enn forventet
b{\aa}de i privat og offentlig sektor. Ved hjelp av svar fra NOKIOS
teknologiradar 2017-2021, IT i Praksis unders{\o}kelser utf{\o}rt av Ramb{\o}ll
i 2021-2024, samt en annen nasjonal unders{\o}kelse som en del av en
fem{\aa}rig syklus, ser vi i denne artikkelen p{\aa} rapportert og planlagt
bruk av KI med fokus p{\aa} lokale (kommuner) og nasjonale offentlige etater.
IT i praksis distribueres til en lang rekke norske offentlige virksomheter, med
en svarprosent p{\aa} over 50 prosent. De nyeste dataene (2024) presentert i
denne artikkelen er basert p{\aa} svar fra 335 offentlige organisasjoner, med
237 kommuner, og 98 offentlige organisasjoner p{\aa} nasjonalt eller regionalt
niv{\aa}. Unders{\o}kelsen bekrefter at bruken av KI fortsatt er p{\aa} et
tidlig stadium, selv om forventningene er h{\o}ye til fremtidig bruk.",2024-12-26T16:28:49Z,http://arxiv.org/abs/2412.19273v1,John Krogstie
Jet formation studies in AGN: a search for new targets,"In recent years, the jet formation region in active galaxies has been imaged
through mm-VLBI in few ideal targets, first and foremost M87. An important leap
forward for understanding jet launching could be made by identifying a larger
number of suitable objects, characterized by different accretion modes and jet
powers. In this article, we present 1 cm and 7 mm VLBI data of a sample of 16
poorly explored radio galaxies, comprising both High-Excitation (HEG) and
Low-Excitation Galaxies (LEG) and spanning a large range in radio power. The
combination of the sources vicinity (z&lt;0.1) with a large black hole mass
($\log{M_{\rm BH}}$&gt;8.5) results in a high spatial resolution in units of
Schwarzschild radii ($&lt;10^3-10^4$ $R_{\rm S}$), necessary for probing the
region where the jet is initially accelerated and collimated. We aim at
identifying the best candidates for follow-up observations with current and
future VLBI facilities. The observations were performed with the High
Sensitivity Array, including Effelsberg and the phased-VLA, which has allowed
us to characterize the sub-parsec properties of these faint jets and to
estimate their core brightness temperature and orientation. The number of
sources imaged on scales $\lesssim 10^3$ $R_{\rm S}$ is more than doubled by
our study. All targets were detected at both frequencies, and several present
two-sided jet structures. Several LEG jets show hints of limb-brightening. The
core brightness temperatures are generally below the equipartition value,
indicating that equipartition has not yet been reached and/or that the emission
is de-boosted. Among LEG, we identify 3C31, 3C66B, and 3C465 as the most
promising, combining a relatively high flux density (&gt;50 mJy) with superb
spatial resolution (&lt;500 $R_{\rm S}$) at 7 mm. The powerful HEG 3C452 is
interesting as well due to its highly symmetric, two-sided jet base.",2024-12-26T16:20:53Z,http://arxiv.org/abs/2412.19268v1,"B. Boccardi, L. Ricci, E. Madika, V. Bartolini, U. Bach, P. Grandi, E. Torresi, T. P. Krichbaum, J. A. Zensus"
"Search for a neutral gauge boson with nonuniversal fermion couplings in
  vector boson fusion processes in proton-proton collisions at $\sqrt{s}$ = 13
  TeV","The first search for a heavy neutral spin-1 gauge boson (Z') with
nonuniversal fermion couplings produced via vector boson fusion processes and
decaying to tau leptons or W bosons is presented. The analysis is performed
using LHC data at $\sqrt{s}$ = 13 TeV, collected from 2016 to 2018 and
corresponding to an integrated luminosity of 138 fb$^{-1}$. The data are
consistent with the standard model predictions. Upper limits are set on the
product of the cross section for production of the Z' boson and its branching
fraction to $\tau\tau$ or WW. The presence of a Z' boson decaying to
$\tau^+\tau^-$ (W$^+$W$^-$) is excluded for masses up to 2.45 (1.60) TeV,
depending on the Z' boson coupling to SM weak bosons, and assuming a Z' $\to$
$\tau^+\tau^-$ (W$^+$W$^-$) branching fraction of 50%.",2024-12-26T15:54:58Z,http://arxiv.org/abs/2412.19261v1,CMS Collaboration
"MEDEC: A Benchmark for Medical Error Detection and Correction in
  Clinical Notes","Several studies showed that Large Language Models (LLMs) can answer medical
questions correctly, even outperforming the average human score in some medical
exams. However, to our knowledge, no study has been conducted to assess the
ability of language models to validate existing or generated medical text for
correctness and consistency. In this paper, we introduce MEDEC
(https://github.com/abachaa/MEDEC), the first publicly available benchmark for
medical error detection and correction in clinical notes, covering five types
of errors (Diagnosis, Management, Treatment, Pharmacotherapy, and Causal
Organism). MEDEC consists of 3,848 clinical texts, including 488 clinical notes
from three US hospital systems that were not previously seen by any LLM. The
dataset has been used for the MEDIQA-CORR shared task to evaluate seventeen
participating systems [Ben Abacha et al., 2024]. In this paper, we describe the
data creation methods and we evaluate recent LLMs (e.g., o1-preview, GPT-4,
Claude 3.5 Sonnet, and Gemini 2.0 Flash) for the tasks of detecting and
correcting medical errors requiring both medical knowledge and reasoning
capabilities. We also conducted a comparative study where two medical doctors
performed the same task on the MEDEC test set. The results showed that MEDEC is
a sufficiently challenging benchmark to assess the ability of models to
validate existing or generated notes and to correct medical errors. We also
found that although recent LLMs have a good performance in error detection and
correction, they are still outperformed by medical doctors in these tasks. We
discuss the potential factors behind this gap, the insights from our
experiments, the limitations of current evaluation metrics, and share potential
pointers for future research.",2024-12-26T15:54:10Z,http://arxiv.org/abs/2412.19260v1,"Asma Ben Abacha, Wen-wai Yim, Yujuan Fu, Zhaoyi Sun, Meliha Yetisgen, Fei Xia, Thomas Lin"
Swarm Contract: A Multi-Sovereign Agent Consensus Mechanism,"Traditional smart contracts on blockchains excel at on-chain, deterministic
logic. However, they have inherent limitations when dealing with large-scale
off-chain data, dynamic multi-step workflows, and scenarios requiring high
flexibility or iterative updates. In this paper, we propose the concept of a
""Swarm Contract"" (Swarm), a multi-agent mechanism wherein several digital life
forms (DLF) or Sovereign Agents (SA) collectively handle complex tasks in
Trusted Execution Environments (TEE). These digital entities are defined as
autonomous software agents that own their code, state, and possibly on-chain
assets, while operating free from centralized control.
  By leveraging a simple multi-signature wallet on-chain, Swarm moves most of
the logic off-chain, achieving trust minimization through multi-agent consensus
rather than a single monolithic on-chain contract. We illustrate these ideas
with a lightweight off-chain auction example - minting and selling 10,000
identical NFTs - to showcase how off-chain coordination can determine a
clearing price and finalize distribution, with each step performed collectively
by multiple agents in TEE. This approach broadens the scope of trustless and
decentralized solutions, potentially benefiting DAO governance, multi-modal
data processing, and cross-chain interoperability.",2024-12-26T15:46:56Z,http://arxiv.org/abs/2412.19256v1,Haowei Yang
